PLAYER_NAME,iso_freq,iso_ppp,tr_freq,tr_ppp,prb_freq,prb_ppp,prr_freq,prr_ppp,pu_freq,pu_ppp,su_freq,su_ppp,ho_freq,ho_ppp,cut_freq,cut_ppp,os_freq,os_ppp,putback_freq,putback_ppp,misc_freq,misc_ppp
Patrick Beverley,0.039,0.667,0.146,1.144,0.286,0.774,0.0,0.0,0.0,0.0,0.35,1.134,0.037,0.957,0.016,0.8,0.0,0.0,0.021,1.0,0.084,0.808
Patrick McCaw,0.0,0.0,0.276,1.524,0.132,0.8,0.0,0.0,0.0,0.0,0.303,0.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Patterson,0.0,0.0,0.143,1.111,0.0,0.0,0.195,0.857,0.104,0.731,0.323,1.037,0.0,0.0,0.072,1.0,0.0,0.0,0.1,0.68,0.048,0.25
Patty Mills,0.016,0.923,0.135,0.954,0.34,0.938,0.013,0.5,0.0,0.0,0.271,1.35,0.086,0.855,0.023,1.333,0.041,0.727,0.013,0.7,0.063,0.58
Pau Gasol,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.968,0.19,0.783,0.182,1.136,0.0,0.0,0.099,1.25,0.0,0.0,0.107,0.923,0.0,0.0
Paul George,0.134,0.922,0.206,1.106,0.245,1.018,0.014,0.724,0.036,1.082,0.117,1.269,0.054,0.954,0.019,1.5,0.098,1.102,0.025,0.88,0.051,0.689
Paul Millsap,0.087,0.776,0.128,0.964,0.046,0.825,0.044,1.053,0.187,1.012,0.188,1.061,0.013,0.727,0.143,1.288,0.034,1.0,0.084,0.945,0.046,0.9
Quincy Acy,0.0,0.0,0.0,0.0,0.0,0.0,0.423,0.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quinn Cook,0.06,0.933,0.159,1.278,0.267,0.895,0.0,0.0,0.0,0.0,0.195,1.309,0.074,0.811,0.036,1.111,0.11,1.036,0.026,0.769,0.062,0.387
Rajon Rondo,0.107,0.787,0.16,0.714,0.453,0.744,0.0,0.0,0.0,0.0,0.146,0.94,0.0,0.0,0.019,0.727,0.0,0.0,0.023,0.769,0.067,0.316
Raul Neto,0.062,1.0,0.166,0.829,0.36,0.868,0.0,0.0,0.0,0.0,0.27,1.123,0.062,0.692,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.545
Rawle Alkins,0.0,0.0,0.196,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ray Spalding,0.0,0.0,0.237,1.214,0.0,0.0,0.254,0.867,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.9,0.0,0.0,0.203,1.083,0.0,0.0
Raymond Felton,0.077,1.667,0.168,1.115,0.445,0.739,0.0,0.0,0.0,0.0,0.226,0.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reggie Bullock,0.0,0.0,0.115,0.983,0.103,0.717,0.019,1.2,0.0,0.0,0.323,1.139,0.218,1.018,0.047,1.125,0.113,1.241,0.0,0.0,0.041,0.571
Reggie Jackson,0.097,0.813,0.146,1.032,0.366,0.884,0.0,0.0,0.0,0.0,0.209,1.087,0.069,1.115,0.012,0.933,0.025,1.031,0.012,1.133,0.057,0.792
Richaun Holmes,0.037,1.056,0.086,1.595,0.0,0.0,0.329,1.255,0.059,1.0,0.022,1.0,0.0,0.0,0.198,1.351,0.0,0.0,0.161,1.013,0.104,0.608
Ricky Rubio,0.016,0.688,0.178,0.843,0.336,0.78,0.0,0.0,0.0,0.0,0.242,0.888,0.125,0.904,0.023,0.826,0.0,0.0,0.011,1.0,0.057,0.789
Robert Covington,0.0,0.0,0.271,1.05,0.092,0.704,0.0,0.0,0.0,0.0,0.359,1.151,0.068,1.05,0.071,1.571,0.0,0.0,0.054,0.813,0.101,0.2
Robin Lopez,0.0,0.0,0.0,0.0,0.0,0.0,0.287,1.051,0.322,1.027,0.049,1.147,0.0,0.0,0.112,1.351,0.0,0.0,0.115,1.101,0.086,0.39
Rodions Kurucs,0.053,1.7,0.213,0.825,0.027,0.933,0.02,0.727,0.0,0.0,0.351,0.944,0.027,0.333,0.119,1.239,0.071,0.85,0.062,0.914,0.053,0.567
Rodney Hood,0.125,1.06,0.123,1.061,0.245,0.931,0.0,0.0,0.092,1.304,0.213,1.096,0.105,1.036,0.024,1.769,0.08,0.744,0.0,0.0,0.032,0.588
Rodney McGruder,0.018,0.9,0.136,0.868,0.201,0.661,0.0,0.0,0.0,0.0,0.284,1.133,0.153,0.788,0.047,0.846,0.057,0.969,0.05,1.179,0.036,0.6
Rondae Hollis-Jefferson,0.039,0.72,0.192,0.836,0.025,0.25,0.165,0.905,0.068,0.767,0.237,0.815,0.0,0.0,0.149,0.958,0.0,0.0,0.074,0.809,0.038,0.542
Royce O'Neale,0.0,0.0,0.26,1.295,0.051,0.727,0.0,0.0,0.0,0.0,0.488,0.981,0.047,0.55,0.063,1.111,0.0,0.0,0.0,0.0,0.044,0.368
Rudy Gay,0.157,0.979,0.11,1.02,0.12,0.973,0.023,0.81,0.134,0.927,0.285,1.148,0.015,0.929,0.042,1.436,0.015,1.0,0.042,1.282,0.055,0.471
Rudy Gobert,0.0,0.0,0.076,1.268,0.0,0.0,0.253,1.349,0.07,0.92,0.021,0.783,0.0,0.0,0.264,1.292,0.0,0.0,0.209,1.227,0.092,0.636
Russell Westbrook,0.18,0.748,0.255,0.866,0.247,0.781,0.0,0.0,0.099,0.785,0.098,0.948,0.017,0.788,0.015,1.433,0.008,0.733,0.022,1.227,0.057,0.786
Ryan Anderson,0.0,0.0,0.139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418,0.727,0.0,0.0,0.0,0.0,0.127,0.7,0.0,0.0,0.0,0.0
Ryan Arcidiacono,0.032,0.882,0.102,0.981,0.361,0.995,0.0,0.0,0.0,0.0,0.306,1.272,0.068,0.722,0.028,1.467,0.0,0.0,0.0,0.0,0.066,0.486
Ryan Broekhoff,0.0,0.0,0.18,0.889,0.0,0.0,0.0,0.0,0.0,0.0,0.327,1.245,0.0,0.0,0.073,1.727,0.2,1.067,0.0,0.0,0.0,0.0
Salah Mejri,0.0,0.0,0.082,1.25,0.0,0.0,0.224,1.121,0.0,0.0,0.204,1.067,0.0,0.0,0.163,1.042,0.0,0.0,0.15,1.0,0.122,0.222
Sam Dekker,0.0,0.0,0.192,1.17,0.0,0.0,0.049,0.5,0.0,0.0,0.278,0.809,0.078,0.895,0.151,1.324,0.0,0.0,0.118,0.897,0.0,0.0
Semi Ojeleye,0.0,0.0,0.23,1.022,0.0,0.0,0.056,1.636,0.0,0.0,0.459,0.789,0.0,0.0,0.066,1.231,0.0,0.0,0.056,1.545,0.0,0.0
Serge Ibaka,0.014,0.8,0.129,1.159,0.0,0.0,0.297,1.1,0.101,0.954,0.172,0.789,0.0,0.0,0.118,1.37,0.0,0.0,0.103,1.216,0.06,0.359
Seth Curry,0.044,0.75,0.145,1.038,0.259,1.021,0.0,0.0,0.0,0.0,0.239,1.323,0.116,1.063,0.0,0.0,0.119,0.892,0.024,0.615,0.042,0.565
Shabazz Napier,0.15,0.964,0.139,1.077,0.398,0.843,0.0,0.0,0.0,0.0,0.162,1.121,0.057,0.969,0.0,0.0,0.041,0.87,0.0,0.0,0.036,0.35
Shai Gilgeous-Alexander,0.05,1.064,0.176,1.042,0.418,0.858,0.0,0.0,0.0,0.0,0.207,0.99,0.05,0.766,0.025,1.333,0.0,0.0,0.017,1.125,0.046,0.837
Shake Milton,0.0,0.0,0.189,1.278,0.116,0.455,0.0,0.0,0.0,0.0,0.4,0.763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shaquille Harrison,0.095,0.824,0.212,1.053,0.225,0.818,0.0,0.0,0.0,0.0,0.276,0.946,0.054,0.759,0.041,0.636,0.0,0.0,0.032,0.588,0.05,0.63
Shaun Livingston,0.059,0.75,0.221,0.867,0.092,1.0,0.0,0.0,0.118,0.906,0.041,1.182,0.0,0.0,0.258,1.257,0.0,0.0,0.063,1.176,0.111,0.433
Shelvin Mack,0.079,0.474,0.121,0.966,0.379,0.885,0.0,0.0,0.0,0.0,0.192,0.967,0.079,0.868,0.058,1.286,0.027,0.538,0.0,0.0,0.052,0.72
Solomon Hill,0.0,0.0,0.166,0.703,0.049,0.455,0.0,0.0,0.0,0.0,0.386,0.919,0.0,0.0,0.13,1.414,0.0,0.0,0.063,1.071,0.076,0.176
Spencer Dinwiddie,0.225,1.047,0.127,1.063,0.374,0.986,0.0,0.0,0.0,0.0,0.146,1.079,0.036,0.775,0.0,0.0,0.029,0.939,0.0,0.0,0.052,0.814
Stanley Johnson,0.077,0.667,0.277,0.949,0.077,0.727,0.0,0.0,0.028,1.083,0.373,0.855,0.047,0.95,0.0,0.0,0.0,0.0,0.031,0.769,0.047,0.65
Stephen Curry,0.056,1.077,0.2,1.095,0.216,1.02,0.023,1.395,0.0,0.0,0.13,1.226,0.055,1.089,0.045,1.23,0.201,1.286,0.014,1.522,0.058,0.809
Sterling Brown,0.029,0.364,0.241,1.176,0.098,0.811,0.0,0.0,0.0,0.0,0.307,1.043,0.074,0.929,0.069,1.192,0.085,1.063,0.037,1.071,0.05,0.211
Steven Adams,0.0,0.0,0.104,1.198,0.0,0.0,0.174,1.156,0.256,0.956,0.0,0.0,0.0,0.0,0.196,1.182,0.0,0.0,0.194,0.957,0.071,0.368
Svi Mykhailiuk,0.0,0.0,0.219,0.857,0.125,0.6,0.0,0.0,0.0,0.0,0.225,1.0,0.069,1.0,0.0,0.0,0.256,0.659,0.0,0.0,0.0,0.0
T.J. McConnell,0.019,1.0,0.194,0.863,0.389,0.858,0.0,0.0,0.0,0.0,0.175,1.0,0.069,1.056,0.07,1.405,0.0,0.0,0.0,0.0,0.069,0.417
T.J. Warren,0.059,1.048,0.225,1.275,0.162,1.017,0.0,0.0,0.024,0.529,0.312,1.005,0.025,1.056,0.055,1.154,0.056,1.075,0.032,0.957,0.038,0.963
Taj Gibson,0.026,0.778,0.103,1.423,0.0,0.0,0.143,1.192,0.188,0.931,0.09,0.952,0.0,0.0,0.207,1.154,0.0,0.0,0.155,1.28,0.085,0.61
Taurean Prince,0.057,0.881,0.225,1.024,0.193,0.816,0.0,0.0,0.0,0.0,0.27,1.172,0.101,1.041,0.025,1.611,0.055,1.1,0.019,0.429,0.048,0.429
Terrance Ferguson,0.0,0.0,0.283,1.216,0.039,0.421,0.033,1.188,0.0,0.0,0.47,1.035,0.028,1.0,0.055,1.407,0.0,0.0,0.02,0.9,0.043,0.19
Terrence Ross,0.034,0.872,0.107,1.152,0.226,1.042,0.0,0.0,0.0,0.0,0.186,1.273,0.112,0.862,0.024,1.679,0.258,0.967,0.0,0.0,0.045,0.538
Terry Rozier,0.08,0.806,0.193,1.074,0.218,0.929,0.0,0.0,0.0,0.0,0.245,0.958,0.062,0.417,0.018,1.286,0.107,1.0,0.016,0.833,0.052,0.35
Thabo Sefolosha,0.0,0.0,0.216,1.275,0.0,0.0,0.0,0.0,0.0,0.0,0.492,1.0,0.0,0.0,0.108,0.9,0.0,0.0,0.0,0.0,0.0,0.0
Theo Pinson,0.12,1.083,0.16,1.25,0.26,0.5,0.0,0.0,0.0,0.0,0.22,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thomas Bryant,0.0,0.0,0.109,1.507,0.0,0.0,0.275,1.225,0.028,1.118,0.158,1.021,0.0,0.0,0.229,1.418,0.0,0.0,0.124,1.316,0.065,0.6
Tim Frazier,0.051,0.714,0.245,0.761,0.242,0.697,0.0,0.0,0.0,0.0,0.231,0.968,0.0,0.0,0.077,1.381,0.0,0.0,0.0,0.0,0.088,0.625
Tim Hardaway Jr.,0.048,0.698,0.18,1.056,0.277,1.004,0.0,0.0,0.052,1.188,0.138,0.919,0.149,0.873,0.036,1.545,0.112,0.891,0.017,1.133,0.048,0.907
Timothe Luwawu-Cabarrot,0.0,0.0,0.192,1.282,0.049,1.0,0.0,0.0,0.0,0.0,0.468,0.895,0.074,1.0,0.074,1.0,0.054,0.909,0.0,0.0,0.0,0.0
Tobias Harris,0.116,0.992,0.131,1.094,0.266,0.993,0.015,1.625,0.097,1.049,0.157,1.279,0.054,0.737,0.041,1.465,0.068,1.127,0.021,1.636,0.033,0.829
Tomas Satoransky,0.033,0.625,0.181,1.008,0.237,0.737,0.0,0.0,0.022,1.188,0.29,1.119,0.026,0.632,0.062,1.378,0.021,1.0,0.044,1.156,0.082,0.881
Tony Parker,0.088,0.808,0.121,1.125,0.566,0.899,0.0,0.0,0.0,0.0,0.126,0.947,0.04,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.034,0.4
Tony Snell,0.0,0.0,0.213,1.155,0.056,0.545,0.0,0.0,0.0,0.0,0.34,1.134,0.157,1.194,0.056,1.545,0.081,0.813,0.03,0.75,0.036,1.071
Torrey Craig,0.0,0.0,0.233,1.208,0.035,0.667,0.0,0.0,0.0,0.0,0.386,0.862,0.048,0.714,0.127,1.273,0.0,0.0,0.083,1.222,0.058,0.68
Trae Young,0.09,0.903,0.193,0.994,0.456,0.805,0.0,0.0,0.0,0.0,0.087,1.182,0.081,0.797,0.008,1.143,0.026,0.6,0.015,1.12,0.044,0.776
Treveon Graham,0.0,0.0,0.124,0.481,0.0,0.0,0.0,0.0,0.0,0.0,0.647,0.979,0.0,0.0,0.055,0.417,0.0,0.0,0.0,0.0,0.0,0.0
Trevor Ariza,0.035,1.0,0.261,1.154,0.106,0.712,0.0,0.0,0.029,0.556,0.338,0.986,0.035,0.864,0.043,1.444,0.052,0.75,0.031,1.316,0.06,0.459
Trey Burke,0.115,0.708,0.108,0.911,0.494,1.019,0.0,0.0,0.0,0.0,0.122,0.902,0.058,1.208,0.0,0.0,0.056,1.231,0.0,0.0,0.046,0.737
Trey Lyles,0.047,0.655,0.1,1.387,0.036,1.227,0.177,0.624,0.143,0.875,0.256,0.823,0.029,0.667,0.065,1.4,0.055,0.912,0.053,1.061,0.039,0.292
Tristan Thompson,0.043,0.571,0.061,1.3,0.0,0.0,0.169,1.133,0.138,0.647,0.059,0.897,0.0,0.0,0.189,1.065,0.0,0.0,0.257,1.063,0.079,0.487
Troy Brown Jr.,0.053,0.4,0.18,1.235,0.18,0.647,0.0,0.0,0.0,0.0,0.317,0.878,0.074,0.952,0.102,1.034,0.0,0.0,0.0,0.0,0.035,0.4
Troy Daniels,0.0,0.0,0.116,1.417,0.161,0.92,0.0,0.0,0.0,0.0,0.255,1.063,0.177,0.818,0.039,1.25,0.165,0.98,0.0,0.0,0.042,0.154
Troy Williams,0.0,0.0,0.368,1.048,0.0,0.0,0.0,0.0,0.0,0.0,0.307,0.886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Dorsey,0.068,0.929,0.203,1.238,0.203,0.905,0.0,0.0,0.0,0.0,0.261,0.926,0.092,1.0,0.0,0.0,0.101,1.048,0.0,0.0,0.0,0.0
Tyler Johnson,0.0,0.0,0.12,1.3,0.194,0.639,0.0,0.0,0.0,0.0,0.281,1.021,0.21,0.886,0.044,1.545,0.086,0.814,0.0,0.0,0.02,0.8
Tyler Zeller,0.0,0.0,0.0,0.0,0.0,0.0,0.357,0.733,0.0,0.0,0.0,0.0,0.0,0.0,0.262,1.545,0.0,0.0,0.0,0.0,0.0,0.0
Tyreke Evans,0.096,0.744,0.228,0.979,0.335,0.705,0.0,0.0,0.016,1.214,0.165,0.843,0.069,0.915,0.025,1.143,0.015,0.692,0.015,0.615,0.035,0.8
Tyrone Wallace,0.0,0.0,0.268,0.747,0.229,0.594,0.0,0.0,0.0,0.0,0.214,0.983,0.043,0.5,0.125,1.029,0.0,0.0,0.0,0.0,0.036,0.4
Tyson Chandler,0.0,0.0,0.071,1.636,0.0,0.0,0.123,1.211,0.0,0.0,0.0,0.0,0.0,0.0,0.29,1.178,0.0,0.0,0.265,0.976,0.232,0.306
Tyus Jones,0.065,0.706,0.178,1.065,0.419,0.9,0.0,0.0,0.0,0.0,0.174,0.879,0.052,0.556,0.023,1.667,0.0,0.0,0.0,0.0,0.071,0.459
Victor Oladipo,0.129,0.779,0.199,1.0,0.376,0.855,0.0,0.0,0.0,0.0,0.098,1.181,0.065,0.896,0.0,0.0,0.079,0.931,0.0,0.0,0.034,0.84
Vince Carter,0.03,1.063,0.133,1.141,0.098,0.846,0.058,0.903,0.068,0.639,0.438,1.189,0.034,0.778,0.038,1.45,0.0,0.0,0.032,0.706,0.058,0.516
Walt Lemon Jr.,0.0,0.0,0.158,1.0,0.436,0.773,0.0,0.0,0.0,0.0,0.099,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wayne Ellington,0.0,0.0,0.141,1.364,0.096,1.1,0.035,0.818,0.0,0.0,0.23,1.069,0.275,1.012,0.0,0.0,0.131,0.951,0.0,0.0,0.054,0.818
Wayne Selden,0.052,0.81,0.181,0.658,0.181,0.959,0.0,0.0,0.0,0.0,0.356,0.917,0.069,0.893,0.056,0.818,0.045,1.0,0.032,0.769,0.045,0.556
Wendell Carter Jr.,0.0,0.0,0.07,0.971,0.0,0.0,0.236,1.165,0.181,0.625,0.086,0.667,0.0,0.0,0.185,1.378,0.0,0.0,0.111,0.907,0.117,0.491
Wes Iwundu,0.038,0.5,0.249,1.077,0.145,0.642,0.0,0.0,0.0,0.0,0.284,1.0,0.06,0.591,0.068,0.88,0.0,0.0,0.068,1.4,0.06,0.5
Wesley Johnson,0.0,0.0,0.262,0.963,0.117,1.083,0.0,0.0,0.0,0.0,0.34,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wesley Matthews,0.033,0.632,0.102,1.136,0.107,0.597,0.0,0.0,0.14,0.951,0.229,1.03,0.126,0.909,0.05,1.138,0.191,1.245,0.0,0.0,0.049,0.786
Will Barton,0.04,1.0,0.225,1.032,0.285,0.684,0.0,0.0,0.0,0.0,0.225,1.064,0.101,0.589,0.029,1.25,0.0,0.0,0.038,0.81,0.036,0.65
Willie Cauley-Stein,0.069,0.563,0.132,1.406,0.0,0.0,0.274,1.148,0.123,0.861,0.058,0.852,0.0,0.0,0.184,1.157,0.0,0.0,0.088,0.963,0.064,0.533
Willy Hernangomez,0.0,0.0,0.043,1.444,0.0,0.0,0.304,1.087,0.105,0.886,0.053,1.045,0.0,0.0,0.179,1.04,0.0,0.0,0.187,1.064,0.091,0.5
Wilson Chandler,0.067,0.647,0.228,1.155,0.0,0.0,0.0,0.0,0.067,0.588,0.398,1.069,0.0,0.0,0.047,1.0,0.0,0.0,0.067,0.353,0.059,0.267
Yogi Ferrell,0.053,1.227,0.237,1.091,0.342,0.979,0.0,0.0,0.0,0.0,0.167,0.971,0.06,0.8,0.024,1.2,0.041,1.176,0.0,0.0,0.057,0.5
Yuta Watanabe,0.0,0.0,0.306,0.684,0.0,0.0,0.0,0.0,0.0,0.0,0.339,0.476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach Collins,0.0,0.0,0.066,1.086,0.0,0.0,0.149,1.177,0.138,0.945,0.213,0.726,0.0,0.0,0.202,1.122,0.0,0.0,0.108,1.228,0.1,0.434
Zach LaVine,0.131,0.964,0.141,1.194,0.402,0.901,0.0,0.0,0.027,0.7,0.086,0.961,0.081,1.033,0.03,1.556,0.044,0.682,0.017,1.56,0.036,0.704
Zaza Pachulia,0.039,0.75,0.052,1.625,0.0,0.0,0.123,0.947,0.078,1.083,0.071,0.864,0.0,0.0,0.227,1.129,0.0,0.0,0.21,0.785,0.197,0.344
Zhaire Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.273,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
