PLAYER_NAME,iso_freq,iso_ppp,tr_freq,tr_ppp,prb_freq,prb_ppp,prr_freq,prr_ppp,pu_freq,pu_ppp,su_freq,su_ppp,ho_freq,ho_ppp,cut_freq,cut_ppp,os_freq,os_ppp,putback_freq,putback_ppp,misc_freq,misc_ppp
Garrett Temple,0.044,0.593,0.163,1.263,0.151,0.598,0.021,1.308,0.0,0.0,0.36,0.982,0.043,1.231,0.034,0.667,0.105,0.766,0.02,0.917,0.059,0.722
Garrison Mathews,0.0,0.0,0.158,1.917,0.0,0.0,0.0,0.0,0.0,0.0,0.447,1.118,0.158,1.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary Clark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554,0.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gary Harris,0.021,0.769,0.194,1.15,0.123,0.737,0.0,0.0,0.0,0.0,0.253,1.0,0.239,0.872,0.066,1.098,0.04,0.88,0.0,0.0,0.045,0.536
Gary Payton II,0.0,0.0,0.281,1.154,0.072,0.6,0.0,0.0,0.0,0.0,0.338,0.745,0.0,0.0,0.108,1.0,0.0,0.0,0.108,0.533,0.0,0.0
Gary Trent Jr.,0.068,0.769,0.223,0.872,0.156,0.9,0.0,0.0,0.0,0.0,0.361,1.216,0.068,1.808,0.0,0.0,0.047,0.611,0.0,0.0,0.0,0.0
George Hill,0.062,1.038,0.172,1.181,0.305,1.016,0.0,0.0,0.0,0.0,0.181,1.408,0.074,1.29,0.064,1.667,0.024,0.8,0.05,0.952,0.062,1.077
Georges Niang,0.0,0.0,0.199,1.167,0.056,0.706,0.047,0.929,0.0,0.0,0.508,1.248,0.056,0.471,0.0,0.0,0.04,1.5,0.0,0.0,0.033,0.0
Giannis Antetokounmpo,0.145,0.865,0.268,1.12,0.066,1.087,0.067,1.189,0.116,0.945,0.104,1.018,0.016,1.4,0.069,1.266,0.036,0.895,0.064,1.347,0.051,0.926
Glenn Robinson III,0.036,0.667,0.231,1.252,0.079,0.891,0.0,0.0,0.0,0.0,0.244,1.0,0.108,0.873,0.092,1.185,0.128,1.067,0.039,1.435,0.032,0.421
Goga Bitadze,0.0,0.0,0.0,0.0,0.0,0.0,0.368,0.771,0.0,0.0,0.168,0.688,0.0,0.0,0.147,1.429,0.0,0.0,0.137,1.077,0.0,0.0
Goran Dragic,0.049,1.159,0.152,0.956,0.394,0.935,0.0,0.0,0.0,0.0,0.157,1.064,0.127,0.973,0.037,1.333,0.018,0.875,0.0,0.0,0.055,0.531
Gordon Hayward,0.06,1.159,0.153,1.286,0.262,0.839,0.022,0.563,0.018,1.154,0.196,1.229,0.082,1.033,0.057,1.381,0.089,0.908,0.033,1.0,0.03,0.682
Gorgui Dieng,0.0,0.0,0.103,1.083,0.0,0.0,0.257,1.256,0.049,0.529,0.28,0.918,0.0,0.0,0.083,1.069,0.0,0.0,0.109,0.868,0.083,0.552
Grant Williams,0.0,0.0,0.076,1.0,0.0,0.0,0.095,1.08,0.069,1.278,0.305,0.762,0.0,0.0,0.111,1.069,0.0,0.0,0.122,1.125,0.172,0.267
Grayson Allen,0.0,0.0,0.269,1.053,0.16,0.735,0.0,0.0,0.0,0.0,0.325,1.246,0.118,1.12,0.0,0.0,0.066,0.857,0.0,0.0,0.0,0.0
Hamidou Diallo,0.0,0.0,0.259,0.944,0.051,0.571,0.051,0.929,0.0,0.0,0.292,0.725,0.0,0.0,0.124,1.088,0.0,0.0,0.084,1.087,0.073,0.5
Harrison Barnes,0.082,0.784,0.136,1.148,0.094,1.012,0.063,0.895,0.16,0.972,0.29,1.111,0.013,0.917,0.059,1.34,0.037,0.727,0.032,1.414,0.033,0.867
Harry Giles III,0.068,0.889,0.076,1.15,0.0,0.0,0.186,1.0,0.08,0.667,0.117,0.839,0.0,0.0,0.258,1.324,0.0,0.0,0.091,1.083,0.11,0.414
Hassan Whiteside,0.017,0.533,0.024,1.571,0.0,0.0,0.277,1.163,0.114,0.931,0.029,1.0,0.0,0.0,0.208,1.337,0.0,0.0,0.231,1.289,0.095,0.405
Ian Mahinmi,0.0,0.0,0.072,1.091,0.0,0.0,0.184,1.071,0.039,0.917,0.092,0.679,0.0,0.0,0.289,0.92,0.0,0.0,0.174,1.208,0.128,0.41
Iman Shumpert,0.0,0.0,0.154,1.5,0.192,0.267,0.0,0.0,0.0,0.0,0.372,0.345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaac Bonga,0.056,1.143,0.282,1.127,0.052,0.308,0.0,0.0,0.0,0.0,0.31,1.026,0.0,0.0,0.099,1.44,0.0,0.0,0.103,1.077,0.056,0.571
Isaiah Hartenstein,0.0,0.0,0.0,0.0,0.0,0.0,0.234,1.455,0.0,0.0,0.0,0.0,0.0,0.0,0.319,1.3,0.0,0.0,0.181,1.059,0.138,0.462
Isaiah Thomas,0.026,0.786,0.162,0.713,0.37,0.809,0.0,0.0,0.0,0.0,0.262,1.277,0.065,0.829,0.0,0.0,0.054,0.793,0.0,0.0,0.041,0.5
Ish Smith,0.1,1.0,0.235,0.957,0.321,0.828,0.0,0.0,0.0,0.0,0.233,0.975,0.023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.727
Ivica Zubac,0.0,0.0,0.102,1.574,0.0,0.0,0.224,1.126,0.063,0.897,0.024,1.091,0.0,0.0,0.229,1.276,0.0,0.0,0.277,1.024,0.078,0.417
J.J. Barea,0.126,0.679,0.086,0.526,0.486,0.935,0.0,0.0,0.0,0.0,0.144,1.063,0.095,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JJ Redick,0.02,1.214,0.18,1.309,0.127,1.08,0.019,1.692,0.0,0.0,0.165,1.089,0.141,1.115,0.025,1.0,0.261,1.107,0.0,0.0,0.057,1.128
Ja Morant,0.085,0.819,0.163,1.149,0.499,0.872,0.0,0.0,0.0,0.0,0.071,1.165,0.049,0.907,0.032,1.229,0.029,0.844,0.022,1.375,0.052,0.534
JaKarr Sampson,0.0,0.0,0.227,1.182,0.0,0.0,0.0,0.0,0.0,0.0,0.227,0.636,0.0,0.0,0.309,1.633,0.0,0.0,0.103,0.8,0.0,0.0
JaMychal Green,0.0,0.0,0.108,1.0,0.0,0.0,0.146,0.926,0.049,0.833,0.399,1.02,0.0,0.0,0.067,1.04,0.0,0.0,0.132,1.0,0.07,0.308
JaVale McGee,0.03,0.545,0.102,1.324,0.0,0.0,0.127,1.326,0.072,0.615,0.042,0.933,0.0,0.0,0.33,1.462,0.0,0.0,0.194,1.029,0.102,0.595
Jabari Parker,0.035,1.059,0.18,1.184,0.041,0.9,0.11,0.774,0.068,1.061,0.244,0.754,0.068,1.03,0.112,1.241,0.0,0.0,0.087,1.31,0.035,0.529
Jacob Evans,0.0,0.0,0.163,0.893,0.343,0.576,0.0,0.0,0.0,0.0,0.227,0.923,0.076,0.538,0.0,0.0,0.07,0.5,0.0,0.0,0.058,0.5
Jae Crowder,0.0,0.0,0.25,0.935,0.102,0.98,0.0,0.0,0.0,0.0,0.28,0.761,0.091,0.933,0.039,1.053,0.091,0.933,0.053,1.231,0.065,0.875
Jahlil Okafor,0.0,0.0,0.083,1.294,0.0,0.0,0.195,1.2,0.21,0.86,0.059,1.083,0.0,0.0,0.141,1.379,0.0,0.0,0.112,1.348,0.132,0.593
Jake Layman,0.0,0.0,0.214,1.022,0.06,0.923,0.0,0.0,0.0,0.0,0.27,0.931,0.084,1.111,0.098,1.238,0.121,0.808,0.0,0.0,0.06,0.769
Jakob Poeltl,0.0,0.0,0.101,1.133,0.0,0.0,0.199,1.237,0.054,0.75,0.041,1.0,0.0,0.0,0.257,1.395,0.0,0.0,0.209,0.871,0.118,0.343
Jalen Brunson,0.045,0.818,0.172,0.964,0.337,0.933,0.0,0.0,0.0,0.0,0.199,0.969,0.076,1.054,0.0,0.0,0.053,1.077,0.0,0.0,0.068,0.606
Jalen McDaniels,0.0,0.0,0.191,1.059,0.0,0.0,0.0,0.0,0.0,0.0,0.427,0.974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamal Murray,0.078,0.84,0.11,1.061,0.31,0.895,0.023,1.25,0.012,1.231,0.129,1.06,0.154,0.919,0.058,1.417,0.05,1.135,0.017,0.778,0.059,0.574
James Ennis III,0.0,0.0,0.26,1.149,0.046,0.615,0.0,0.0,0.0,0.0,0.312,0.944,0.049,1.071,0.126,1.472,0.0,0.0,0.105,0.8,0.056,0.438
James Harden,0.458,1.119,0.191,1.068,0.187,0.967,0.0,0.0,0.0,0.0,0.045,1.239,0.026,1.08,0.016,1.323,0.007,0.538,0.017,1.031,0.046,0.778
James Johnson,0.068,0.917,0.153,1.185,0.153,1.0,0.153,0.815,0.0,0.0,0.407,0.864,0.0,0.0,0.073,1.231,0.0,0.0,0.073,1.154,0.096,0.353
Jaren Jackson Jr.,0.067,0.948,0.13,1.221,0.023,0.95,0.119,1.25,0.127,0.811,0.25,1.087,0.052,1.244,0.061,1.34,0.063,0.782,0.041,1.25,0.067,0.534
Jarrett Allen,0.0,0.0,0.074,1.318,0.0,0.0,0.298,1.339,0.0,0.0,0.0,0.0,0.0,0.0,0.255,1.324,0.0,0.0,0.212,1.016,0.13,0.571
Jarrett Culver,0.061,0.698,0.161,0.814,0.208,0.781,0.0,0.0,0.0,0.0,0.247,0.694,0.103,0.931,0.066,1.196,0.027,1.0,0.058,1.146,0.051,0.528
Jaxson Hayes,0.0,0.0,0.105,1.595,0.0,0.0,0.297,1.267,0.0,0.0,0.0,0.0,0.0,0.0,0.291,1.466,0.0,0.0,0.172,0.951,0.116,0.341
Jaylen Brown,0.073,0.861,0.225,1.225,0.136,0.866,0.026,0.846,0.048,1.128,0.283,1.086,0.05,0.898,0.03,1.267,0.053,1.019,0.04,1.103,0.036,0.429
Jaylen Nowell,0.0,0.0,0.19,1.167,0.175,1.364,0.0,0.0,0.0,0.0,0.349,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jayson Tatum,0.152,0.99,0.146,1.215,0.249,1.041,0.029,1.128,0.056,0.922,0.132,1.033,0.064,0.807,0.025,1.235,0.092,0.833,0.026,0.722,0.029,0.667
Jeff Green,0.0,0.0,0.19,1.104,0.048,0.833,0.083,0.857,0.056,0.786,0.373,0.947,0.052,0.923,0.079,1.2,0.0,0.0,0.0,0.0,0.067,0.118
Jeff Teague,0.174,0.837,0.148,1.059,0.412,1.047,0.0,0.0,0.0,0.0,0.115,0.792,0.039,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.655
Jerami Grant,0.045,0.903,0.108,1.23,0.029,0.85,0.119,1.232,0.076,0.923,0.355,1.037,0.032,0.909,0.127,1.414,0.035,0.542,0.044,1.067,0.031,0.619
Jeremy Lamb,0.073,0.81,0.135,1.103,0.35,1.01,0.0,0.0,0.0,0.0,0.205,1.025,0.076,0.841,0.026,1.333,0.057,0.97,0.033,1.368,0.038,0.636
Jerome Robinson,0.0,0.0,0.175,0.967,0.251,0.791,0.0,0.0,0.0,0.0,0.351,0.517,0.058,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jevon Carter,0.045,1.0,0.183,1.267,0.228,0.786,0.0,0.0,0.0,0.0,0.35,0.977,0.049,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.077,0.632
Jimmy Butler,0.098,0.952,0.119,1.397,0.359,0.86,0.021,1.091,0.065,1.014,0.071,0.987,0.056,0.847,0.079,1.571,0.022,1.043,0.042,0.977,0.068,0.833
Joe Harris,0.0,0.0,0.127,1.238,0.041,0.706,0.033,1.111,0.0,0.0,0.271,1.169,0.139,0.983,0.053,1.227,0.251,1.0,0.03,1.0,0.053,0.614
Joe Ingles,0.055,1.083,0.112,1.284,0.429,0.859,0.0,0.0,0.0,0.0,0.194,0.922,0.073,1.021,0.0,0.0,0.068,1.244,0.0,0.0,0.053,0.486
Joel Embiid,0.082,0.831,0.072,0.973,0.0,0.0,0.106,0.897,0.357,1.117,0.123,0.895,0.01,1.1,0.063,1.234,0.023,0.957,0.082,1.277,0.079,0.7
John Collins,0.019,1.143,0.124,1.435,0.0,0.0,0.28,1.313,0.081,1.083,0.16,0.933,0.019,0.857,0.136,1.257,0.0,0.0,0.106,1.278,0.061,0.756
John Henson,0.0,0.0,0.064,1.5,0.0,0.0,0.231,1.083,0.0,0.0,0.16,0.56,0.0,0.0,0.256,1.175,0.0,0.0,0.096,1.4,0.128,0.3
John Konchar,0.0,0.0,0.268,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnathan Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.323,1.5,0.0,0.0
Jonas Valanciunas,0.027,0.826,0.064,1.463,0.0,0.0,0.186,1.236,0.234,0.975,0.079,0.985,0.0,0.0,0.141,1.252,0.0,0.0,0.185,1.212,0.071,0.317
Jonathan Isaac,0.027,1.0,0.191,1.104,0.04,0.813,0.047,1.421,0.047,0.895,0.318,0.859,0.052,0.905,0.072,1.138,0.0,0.0,0.132,1.057,0.06,0.208
Jordan Bell,0.0,0.0,0.0,0.0,0.0,0.0,0.171,0.692,0.0,0.0,0.0,0.0,0.0,0.0,0.224,1.412,0.0,0.0,0.132,1.0,0.0,0.0
Jordan Clarkson,0.103,1.02,0.146,1.236,0.274,1.074,0.0,0.0,0.0,0.0,0.254,1.088,0.109,1.0,0.035,1.643,0.068,1.037,0.039,1.474,0.03,1.0
Jordan McLaughlin,0.045,1.4,0.161,1.417,0.357,0.95,0.0,0.0,0.0,0.0,0.254,1.175,0.089,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.063,0.0
Jordan McRae,0.097,0.895,0.186,0.986,0.327,0.797,0.0,0.0,0.0,0.0,0.204,1.038,0.056,1.045,0.0,0.0,0.043,1.235,0.0,0.0,0.043,0.824
Jordan Poole,0.08,0.755,0.124,1.118,0.242,0.651,0.0,0.0,0.0,0.0,0.184,0.752,0.124,0.658,0.021,1.462,0.176,0.972,0.0,0.0,0.042,0.615
Josh Hart,0.0,0.0,0.317,1.097,0.053,0.645,0.0,0.0,0.0,0.0,0.427,0.964,0.038,0.545,0.0,0.0,0.067,0.923,0.024,1.286,0.049,1.0
Josh Jackson,0.0,0.0,0.269,1.113,0.117,0.783,0.0,0.0,0.0,0.0,0.299,1.153,0.076,0.133,0.051,1.6,0.0,0.0,0.0,0.0,0.0,0.0
Josh Okogie,0.018,1.5,0.239,0.985,0.046,0.615,0.0,0.0,0.0,0.0,0.35,0.889,0.102,0.793,0.083,1.426,0.019,0.636,0.081,1.109,0.051,0.448
Josh Richardson,0.028,0.95,0.115,0.988,0.318,0.857,0.0,0.0,0.0,0.0,0.21,0.882,0.126,0.879,0.03,1.136,0.069,1.14,0.025,1.222,0.068,0.816
Jrue Holiday,0.103,1.1,0.184,1.042,0.319,0.781,0.01,1.25,0.011,0.923,0.173,0.915,0.071,1.072,0.028,1.303,0.029,0.618,0.022,1.2,0.048,0.661
Juan Toscano-Anderson,0.0,0.0,0.148,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.296,1.0,0.0,0.0,0.148,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Juancho Hernangomez,0.0,0.0,0.159,1.259,0.0,0.0,0.094,1.75,0.0,0.0,0.288,0.939,0.065,1.273,0.147,1.08,0.0,0.0,0.101,1.143,0.082,0.929
Julius Randle,0.151,0.755,0.11,0.993,0.044,0.949,0.095,0.945,0.151,0.922,0.196,0.826,0.033,1.0,0.056,1.493,0.025,0.882,0.09,1.124,0.05,0.544
Justin Holiday,0.0,0.0,0.231,1.298,0.051,0.72,0.0,0.0,0.0,0.0,0.35,1.121,0.051,1.52,0.061,1.133,0.17,0.988,0.024,0.667,0.04,0.35
Justin Jackson,0.0,0.0,0.149,1.196,0.07,0.958,0.029,0.9,0.0,0.0,0.424,0.869,0.05,0.824,0.067,1.348,0.114,1.103,0.044,0.667,0.029,0.4
Justin James,0.0,0.0,0.194,1.071,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Justise Winslow,0.0,0.0,0.133,0.955,0.303,0.54,0.0,0.0,0.0,0.0,0.218,0.639,0.0,0.0,0.079,1.154,0.0,0.0,0.0,0.0,0.097,0.625
Kadeem Allen,0.0,0.0,0.0,0.0,0.464,0.962,0.0,0.0,0.0,0.0,0.286,0.813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Karl-Anthony Towns,0.06,1.122,0.09,1.068,0.018,1.333,0.172,1.071,0.203,0.946,0.179,1.272,0.027,0.955,0.042,1.618,0.039,1.281,0.094,1.416,0.076,0.661
Kawhi Leonard,0.13,1.065,0.141,1.18,0.332,0.968,0.013,1.0,0.109,0.979,0.115,1.107,0.036,0.745,0.008,1.6,0.061,1.288,0.023,1.0,0.032,0.905
Keita Bates-Diop,0.0,0.0,0.22,1.037,0.0,0.0,0.0,0.0,0.0,0.0,0.411,0.842,0.061,1.133,0.122,1.533,0.0,0.0,0.065,1.438,0.041,1.0
Kelan Martin,0.0,0.0,0.23,1.041,0.085,0.833,0.0,0.0,0.0,0.0,0.352,0.867,0.117,0.8,0.0,0.0,0.08,0.765,0.0,0.0,0.052,0.636
Keldon Johnson,0.0,0.0,0.308,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelly Olynyk,0.0,0.0,0.127,1.208,0.0,0.0,0.144,1.083,0.031,0.769,0.344,1.168,0.079,1.061,0.072,1.467,0.0,0.0,0.05,0.952,0.108,0.622
Kelly Oubre Jr.,0.031,0.871,0.225,1.231,0.151,0.915,0.0,0.0,0.0,0.0,0.261,1.023,0.094,0.917,0.092,1.14,0.051,0.827,0.05,1.098,0.036,0.649
Kemba Walker,0.071,1.027,0.126,0.908,0.488,1.084,0.0,0.0,0.0,0.0,0.094,0.876,0.063,0.938,0.01,1.2,0.089,1.033,0.012,1.0,0.039,0.775
Kendrick Nunn,0.051,0.74,0.15,1.027,0.323,0.956,0.0,0.0,0.0,0.0,0.183,0.994,0.122,1.017,0.04,1.275,0.075,1.081,0.0,0.0,0.043,0.605
Kenrich Williams,0.0,0.0,0.191,1.061,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.7,0.0,0.0,0.104,1.056,0.0,0.0,0.069,0.917,0.058,0.2
Kent Bazemore,0.053,0.833,0.211,1.011,0.225,0.606,0.0,0.0,0.044,1.2,0.314,0.916,0.055,1.043,0.089,1.35,0.034,0.786,0.0,0.0,0.077,0.375
Kentavious Caldwell-Pope,0.0,0.0,0.267,1.193,0.103,0.81,0.021,0.667,0.0,0.0,0.297,1.156,0.093,0.827,0.048,1.481,0.082,0.891,0.027,1.133,0.05,0.643
Kevin Huerter,0.022,0.688,0.168,1.05,0.291,0.814,0.0,0.0,0.0,0.0,0.223,1.224,0.133,0.813,0.025,1.0,0.068,0.796,0.021,1.333,0.037,0.407
Kevin Knox II,0.03,0.333,0.189,1.065,0.175,0.64,0.0,0.0,0.0,0.0,0.329,0.852,0.079,0.872,0.045,0.909,0.093,0.826,0.03,1.267,0.024,0.5
Kevin Love,0.052,0.86,0.093,0.955,0.024,0.522,0.111,1.377,0.213,0.936,0.196,1.15,0.057,0.944,0.042,1.225,0.082,1.026,0.041,0.846,0.09,0.709
Kevin Porter Jr.,0.136,0.803,0.185,1.058,0.262,0.712,0.0,0.0,0.0,0.0,0.183,1.137,0.065,0.722,0.057,1.563,0.023,0.385,0.0,0.0,0.063,0.343
Kevon Looney,0.0,0.0,0.0,0.0,0.0,0.0,0.106,0.7,0.0,0.0,0.266,0.44,0.0,0.0,0.17,1.063,0.0,0.0,0.202,0.947,0.0,0.0
Khem Birch,0.0,0.0,0.058,1.3,0.0,0.0,0.205,1.029,0.064,0.545,0.0,0.0,0.0,0.0,0.386,0.848,0.0,0.0,0.175,1.033,0.076,0.308
Khris Middleton,0.126,0.924,0.181,1.181,0.255,0.996,0.01,1.3,0.087,1.022,0.134,1.386,0.054,1.214,0.024,1.32,0.063,1.121,0.018,1.474,0.048,0.66
Kris Dunn,0.044,1.0,0.21,1.055,0.304,0.614,0.0,0.0,0.0,0.0,0.304,0.992,0.053,0.739,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.333
Kristaps Porzingis,0.041,0.5,0.095,1.086,0.015,0.467,0.157,1.195,0.134,0.788,0.268,0.996,0.019,1.105,0.063,1.5,0.088,0.586,0.069,1.324,0.051,0.6
Ky Bowman,0.064,0.577,0.147,1.067,0.334,0.699,0.0,0.0,0.0,0.0,0.174,0.831,0.115,0.936,0.037,0.933,0.049,0.95,0.025,1.2,0.054,0.455
Kyle Anderson,0.033,1.167,0.226,0.939,0.129,0.936,0.058,0.81,0.0,0.0,0.24,0.885,0.044,0.875,0.096,1.229,0.0,0.0,0.08,0.897,0.066,0.417
Kyle Korver,0.0,0.0,0.154,1.063,0.045,0.857,0.042,1.462,0.0,0.0,0.25,1.256,0.205,1.234,0.0,0.0,0.196,0.984,0.032,0.7,0.058,0.111
Kyle Kuzma,0.095,0.652,0.196,1.063,0.11,0.75,0.033,1.125,0.048,0.971,0.272,1.035,0.03,0.818,0.059,1.07,0.077,0.571,0.038,1.429,0.043,0.452
Kyle Lowry,0.063,0.828,0.286,1.041,0.285,1.017,0.016,0.625,0.0,0.0,0.128,1.231,0.043,0.773,0.01,0.9,0.09,0.912,0.0,0.0,0.069,0.743
Kyle O'Quinn,0.0,0.0,0.0,0.0,0.0,0.0,0.131,1.0,0.0,0.0,0.192,0.684,0.0,0.0,0.192,1.105,0.0,0.0,0.152,0.933,0.141,0.357
Kyrie Irving,0.129,1.061,0.154,1.013,0.479,1.041,0.0,0.0,0.0,0.0,0.047,1.5,0.074,1.079,0.025,1.462,0.031,0.75,0.0,0.0,0.035,0.944
LaMarcus Aldridge,0.022,0.714,0.042,1.425,0.0,0.0,0.221,1.014,0.322,0.967,0.161,1.053,0.0,0.0,0.07,1.333,0.02,1.421,0.086,1.272,0.05,0.426
Landry Shamet,0.0,0.0,0.155,0.766,0.143,0.932,0.031,1.923,0.0,0.0,0.337,1.331,0.065,0.63,0.0,0.0,0.196,1.309,0.0,0.0,0.041,0.176
Langston Galloway,0.0,0.0,0.174,1.352,0.078,0.766,0.025,1.0,0.0,0.0,0.348,1.224,0.139,0.798,0.018,1.091,0.154,1.108,0.02,0.417,0.036,0.864
Larry Nance Jr.,0.04,0.952,0.105,1.232,0.0,0.0,0.153,1.012,0.079,1.119,0.247,1.046,0.0,0.0,0.132,1.314,0.0,0.0,0.132,1.257,0.081,0.442
Lauri Markkanen,0.016,0.833,0.17,1.087,0.024,1.0,0.154,0.947,0.038,0.679,0.314,0.961,0.027,0.85,0.063,1.17,0.1,0.932,0.062,1.326,0.031,0.609
LeBron James,0.174,0.915,0.2,1.126,0.27,0.983,0.007,1.273,0.103,1.0,0.062,0.969,0.037,0.649,0.033,1.392,0.03,1.34,0.026,1.415,0.058,0.422
Lonnie Walker IV,0.0,0.0,0.345,0.901,0.152,0.653,0.0,0.0,0.0,0.0,0.298,1.073,0.062,1.0,0.04,1.231,0.0,0.0,0.043,1.0,0.0,0.0
Lonzo Ball,0.037,0.484,0.19,0.949,0.263,0.592,0.0,0.0,0.0,0.0,0.304,1.036,0.042,0.943,0.024,1.1,0.033,0.889,0.03,1.28,0.063,0.365
Lou Williams,0.067,0.738,0.136,0.932,0.518,0.923,0.008,0.5,0.0,0.0,0.108,1.102,0.05,1.017,0.008,1.2,0.035,1.0,0.009,1.091,0.06,0.761
Luguentz Dort,0.0,0.0,0.235,1.023,0.0,0.0,0.0,0.0,0.0,0.0,0.492,0.804,0.0,0.0,0.102,1.526,0.0,0.0,0.0,0.0,0.0,0.0
Luka Doncic,0.139,1.033,0.112,0.913,0.463,1.043,0.0,0.0,0.032,1.102,0.062,0.917,0.056,1.012,0.018,1.429,0.037,0.947,0.03,1.128,0.051,0.551
Luke Kennard,0.036,0.933,0.159,1.106,0.279,0.957,0.0,0.0,0.0,0.0,0.228,1.221,0.123,0.922,0.041,1.471,0.063,1.038,0.0,0.0,0.048,0.95
Luke Kornet,0.0,0.0,0.09,0.895,0.0,0.0,0.349,1.068,0.0,0.0,0.292,0.887,0.0,0.0,0.123,1.346,0.0,0.0,0.066,1.0,0.052,0.545
Malcolm Brogdon,0.148,0.992,0.112,0.883,0.448,0.907,0.0,0.0,0.0,0.0,0.095,0.863,0.073,0.738,0.015,1.462,0.017,1.0,0.026,0.864,0.063,0.906
Malik Beasley,0.045,0.75,0.19,1.254,0.165,1.114,0.0,0.0,0.0,0.0,0.344,1.033,0.142,0.68,0.052,1.357,0.091,0.906,0.0,0.0,0.049,0.923
Malik Monk,0.049,0.633,0.171,0.981,0.188,0.816,0.02,0.583,0.0,0.0,0.29,1.131,0.068,0.585,0.046,1.214,0.105,0.906,0.021,1.077,0.041,0.56
Marc Gasol,0.0,0.0,0.129,1.289,0.0,0.0,0.268,0.899,0.115,0.824,0.251,1.162,0.0,0.0,0.075,1.0,0.0,0.0,0.0,0.0,0.105,0.226
Marco Belinelli,0.0,0.0,0.103,1.097,0.175,0.849,0.0,0.0,0.0,0.0,0.315,0.989,0.199,0.983,0.073,1.091,0.093,0.964,0.0,0.0,0.0,0.0
Marcus Morris Sr.,0.098,0.961,0.107,1.31,0.205,1.05,0.013,0.7,0.1,0.859,0.202,1.234,0.072,1.018,0.02,1.063,0.091,0.915,0.036,1.143,0.056,0.682
Marcus Smart,0.06,0.872,0.171,0.932,0.233,1.044,0.023,1.111,0.039,0.933,0.278,0.889,0.04,0.935,0.031,1.125,0.041,0.875,0.023,0.333,0.062,0.625
Mario Hezonja,0.044,1.091,0.277,1.319,0.157,0.564,0.0,0.0,0.0,0.0,0.241,0.817,0.0,0.0,0.064,0.688,0.0,0.0,0.056,0.857,0.076,0.263
Markelle Fultz,0.02,1.0,0.171,1.176,0.415,0.864,0.0,0.0,0.022,0.263,0.154,0.707,0.073,0.857,0.05,1.395,0.013,0.909,0.017,1.4,0.065,0.375
Markieff Morris,0.034,1.176,0.107,1.189,0.0,0.0,0.105,1.0,0.164,0.914,0.379,1.064,0.0,0.0,0.061,1.5,0.026,1.308,0.034,0.471,0.075,0.135
Marko Guduric,0.08,0.438,0.221,1.5,0.161,0.594,0.0,0.0,0.0,0.0,0.337,0.761,0.085,0.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marquese Chriss,0.024,0.615,0.121,1.462,0.0,0.0,0.176,1.095,0.091,0.98,0.083,0.711,0.0,0.0,0.213,1.409,0.0,0.0,0.167,0.856,0.119,0.328
Marvin Bagley III,0.095,0.684,0.126,1.24,0.0,0.0,0.191,1.132,0.136,0.593,0.121,0.625,0.0,0.0,0.131,1.0,0.0,0.0,0.121,1.292,0.0,0.0
Marvin Williams,0.0,0.0,0.098,1.2,0.0,0.0,0.125,1.031,0.176,1.111,0.375,1.063,0.0,0.0,0.039,1.7,0.039,0.6,0.0,0.0,0.117,0.667
Mason Plumlee,0.036,1.0,0.098,0.895,0.0,0.0,0.223,1.349,0.171,0.803,0.062,0.25,0.0,0.0,0.155,1.333,0.0,0.0,0.14,1.241,0.114,0.227
Matisse Thybulle,0.0,0.0,0.25,1.149,0.044,0.692,0.0,0.0,0.0,0.0,0.449,0.94,0.057,0.412,0.037,1.455,0.054,0.625,0.0,0.0,0.068,0.2
