PLAYER_NAME,iso_freq,iso_ppp,tr_freq,tr_ppp,prb_freq,prb_ppp,prr_freq,prr_ppp,pu_freq,pu_ppp,su_freq,su_ppp,ho_freq,ho_ppp,cut_freq,cut_ppp,os_freq,os_ppp,putback_freq,putback_ppp,misc_freq,misc_ppp
P.J. Tucker,0.0,0.0,0.196,1.138,0.023,0.6,0.038,1.118,0.045,0.4,0.327,0.91,0.0,0.0,0.11,0.98,0.0,0.0,0.126,0.929,0.092,0.463
Pascal Siakam,0.0,0.0,0.193,1.02,0.0,0.0,0.083,0.857,0.059,0.867,0.209,0.849,0.0,0.0,0.224,0.947,0.0,0.0,0.142,1.083,0.055,0.143
Patrick Beverley,0.077,0.698,0.177,1.074,0.269,0.804,0.0,0.0,0.0,0.0,0.326,1.117,0.037,0.8,0.016,1.0,0.015,0.5,0.025,0.941,0.048,0.606
Patrick McCaw,0.0,0.0,0.206,1.311,0.098,0.379,0.0,0.0,0.0,0.0,0.334,0.909,0.034,0.8,0.078,1.522,0.162,0.896,0.0,0.0,0.044,0.462
Patrick Patterson,0.0,0.0,0.091,0.951,0.0,0.0,0.137,1.032,0.0,0.0,0.543,1.065,0.0,0.0,0.042,0.947,0.0,0.0,0.082,0.892,0.069,0.516
Patty Mills,0.02,0.467,0.17,1.156,0.305,0.761,0.0,0.0,0.0,0.0,0.262,1.147,0.097,0.959,0.039,1.379,0.069,1.365,0.0,0.0,0.035,0.462
Pau Gasol,0.02,1.267,0.069,1.453,0.0,0.0,0.264,0.941,0.196,0.874,0.203,1.269,0.0,0.0,0.09,1.058,0.016,0.667,0.085,1.031,0.052,0.475
Paul George,0.175,0.94,0.147,1.123,0.175,1.013,0.025,1.163,0.052,0.944,0.118,1.143,0.03,1.039,0.023,1.4,0.19,1.0,0.017,0.966,0.047,0.506
Paul Millsap,0.125,0.933,0.066,0.977,0.016,0.571,0.234,0.86,0.169,1.004,0.171,0.898,0.0,0.0,0.061,1.388,0.054,0.901,0.039,1.0,0.058,0.842
Paul Pierce,0.0,0.0,0.11,0.7,0.0,0.0,0.154,1.143,0.0,0.0,0.451,0.927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paul Zipser,0.061,0.706,0.164,1.152,0.114,0.531,0.0,0.0,0.0,0.0,0.436,0.902,0.071,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.467
Quincy Acy,0.0,0.0,0.102,0.85,0.0,0.0,0.281,1.509,0.0,0.0,0.327,0.953,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.571,0.071,0.429
Quinn Cook,0.0,0.0,0.0,0.0,0.468,0.864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rajon Rondo,0.053,0.65,0.158,0.729,0.393,0.622,0.0,0.0,0.0,0.0,0.215,1.037,0.041,0.871,0.024,0.333,0.0,0.0,0.031,0.826,0.063,0.255
Ramon Sessions,0.0,0.0,0.148,1.074,0.448,0.822,0.0,0.0,0.0,0.0,0.187,0.985,0.074,0.63,0.036,1.308,0.0,0.0,0.0,0.0,0.069,0.32
Randy Foye,0.088,0.632,0.157,0.941,0.28,0.587,0.0,0.0,0.0,0.0,0.326,1.085,0.042,0.389,0.0,0.0,0.025,0.727,0.0,0.0,0.067,0.552
Rashad Vaughn,0.0,0.0,0.164,0.929,0.099,0.706,0.0,0.0,0.0,0.0,0.409,0.771,0.111,1.158,0.0,0.0,0.111,0.737,0.0,0.0,0.0,0.0
Raymond Felton,0.11,0.58,0.124,1.218,0.416,0.885,0.0,0.0,0.0,0.0,0.198,0.927,0.049,0.516,0.0,0.0,0.019,0.75,0.0,0.0,0.059,0.432
Reggie Bullock,0.0,0.0,0.177,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.932,0.106,0.933,0.121,1.059,0.128,1.167,0.0,0.0,0.0,0.0
Reggie Jackson,0.088,1.027,0.122,0.769,0.573,0.889,0.0,0.0,0.0,0.0,0.089,0.882,0.039,1.242,0.0,0.0,0.012,0.3,0.016,0.714,0.049,0.476
Reggie Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692,0.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Richard Jefferson,0.039,0.882,0.166,1.205,0.025,1.0,0.054,0.917,0.0,0.0,0.442,1.036,0.0,0.0,0.109,1.333,0.027,0.75,0.029,1.154,0.093,0.268
Richaun Holmes,0.02,1.0,0.115,1.224,0.0,0.0,0.225,1.228,0.024,0.75,0.16,0.938,0.0,0.0,0.239,1.314,0.0,0.0,0.115,1.103,0.087,0.523
Ricky Rubio,0.029,0.643,0.17,0.755,0.385,0.802,0.0,0.0,0.0,0.0,0.261,1.008,0.038,0.833,0.024,0.87,0.0,0.0,0.018,0.294,0.066,0.635
Robert Covington,0.019,0.444,0.225,1.0,0.043,0.975,0.012,1.091,0.0,0.0,0.358,0.917,0.08,0.947,0.074,1.2,0.08,0.64,0.053,1.02,0.054,0.412
Robin Lopez,0.0,0.0,0.029,1.231,0.0,0.0,0.269,0.931,0.162,0.885,0.099,0.867,0.016,1.2,0.16,1.082,0.0,0.0,0.189,0.983,0.066,0.233
Rodney Hood,0.114,0.787,0.105,1.134,0.269,0.91,0.0,0.0,0.032,1.08,0.258,0.995,0.094,0.959,0.022,1.118,0.078,1.0,0.0,0.0,0.021,0.563
Rodney McGruder,0.022,0.167,0.142,1.091,0.116,0.492,0.0,0.0,0.0,0.0,0.392,0.93,0.068,0.757,0.092,1.12,0.063,0.706,0.064,1.514,0.037,0.6
Rodney Stuckey,0.133,0.978,0.179,0.823,0.306,0.811,0.0,0.0,0.0,0.0,0.165,0.877,0.069,0.583,0.029,1.8,0.0,0.0,0.0,0.0,0.075,0.192
Ron Baker,0.055,0.75,0.183,1.019,0.291,0.56,0.0,0.0,0.0,0.0,0.204,0.864,0.0,0.0,0.035,1.5,0.08,0.565,0.0,0.0,0.093,0.259
Rondae Hollis-Jefferson,0.094,1.055,0.21,0.945,0.094,0.575,0.045,0.857,0.073,0.912,0.21,0.798,0.024,0.316,0.131,1.157,0.022,0.412,0.059,0.913,0.036,0.607
Roy Hibbert,0.0,0.0,0.0,0.0,0.0,0.0,0.085,1.222,0.272,1.052,0.117,0.56,0.0,0.0,0.221,1.191,0.0,0.0,0.127,1.407,0.122,0.615
Rudy Gay,0.12,0.691,0.153,1.092,0.146,0.771,0.025,0.786,0.111,1.143,0.188,1.056,0.042,1.417,0.044,1.24,0.085,0.938,0.037,1.333,0.049,0.393
Rudy Gobert,0.018,0.944,0.07,1.609,0.0,0.0,0.209,1.379,0.042,0.902,0.013,0.846,0.0,0.0,0.3,1.226,0.0,0.0,0.218,1.112,0.128,0.5
Russell Westbrook,0.19,0.938,0.202,0.985,0.355,0.891,0.0,0.0,0.072,0.832,0.047,1.163,0.029,0.897,0.01,1.269,0.019,0.943,0.028,1.133,0.048,0.583
Ryan Anderson,0.026,1.391,0.149,1.173,0.023,0.476,0.177,1.12,0.051,0.696,0.317,1.159,0.019,0.471,0.034,1.333,0.073,1.154,0.087,1.077,0.045,0.8
Salah Mejri,0.0,0.0,0.0,0.0,0.0,0.0,0.243,1.44,0.0,0.0,0.068,0.643,0.0,0.0,0.257,1.094,0.0,0.0,0.199,1.073,0.15,0.323
Sam Dekker,0.0,0.0,0.266,1.167,0.0,0.0,0.04,0.9,0.0,0.0,0.389,0.865,0.0,0.0,0.085,1.524,0.048,0.75,0.091,1.133,0.042,0.476
Sean Kilpatrick,0.061,1.136,0.173,1.167,0.272,0.811,0.0,0.0,0.0,0.0,0.267,0.873,0.071,0.884,0.039,1.395,0.049,0.896,0.014,1.143,0.05,0.592
Semaj Christon,0.075,0.714,0.107,0.733,0.364,0.569,0.0,0.0,0.0,0.0,0.207,0.638,0.0,0.0,0.086,1.042,0.0,0.0,0.0,0.0,0.111,0.355
Serge Ibaka,0.054,1.0,0.125,1.317,0.0,0.0,0.208,0.958,0.197,0.874,0.193,1.096,0.0,0.0,0.079,1.328,0.033,1.111,0.082,1.288,0.048,0.487
Sergio Rodriguez,0.054,0.528,0.123,0.951,0.467,0.721,0.0,0.0,0.0,0.0,0.207,1.065,0.075,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.052,0.314
Seth Curry,0.099,1.085,0.103,1.282,0.332,0.993,0.0,0.0,0.0,0.0,0.254,1.133,0.05,1.049,0.0,0.0,0.091,1.24,0.012,1.1,0.051,0.595
Shabazz Muhammad,0.046,0.588,0.232,1.256,0.023,0.824,0.0,0.0,0.14,0.942,0.287,0.93,0.022,1.063,0.115,1.259,0.019,0.857,0.074,1.018,0.034,0.88
Shaun Livingston,0.1,0.85,0.148,1.271,0.13,0.981,0.0,0.0,0.15,0.833,0.05,0.65,0.058,0.913,0.213,1.282,0.038,0.533,0.0,0.0,0.093,0.486
Shawn Long,0.0,0.0,0.0,0.0,0.0,0.0,0.167,1.478,0.072,0.7,0.159,0.955,0.0,0.0,0.13,1.333,0.0,0.0,0.261,1.222,0.072,0.4
Shelvin Mack,0.06,0.6,0.095,1.083,0.393,0.848,0.0,0.0,0.0,0.0,0.27,0.846,0.06,0.933,0.026,1.231,0.034,1.0,0.0,0.0,0.046,0.348
Skal Labissiere,0.069,0.85,0.069,1.3,0.0,0.0,0.135,0.872,0.218,0.968,0.135,1.231,0.0,0.0,0.138,1.125,0.0,0.0,0.131,0.974,0.087,0.68
Solomon Hill,0.064,0.6,0.25,0.865,0.113,0.771,0.0,0.0,0.0,0.0,0.398,0.976,0.021,1.154,0.05,1.29,0.0,0.0,0.032,1.3,0.043,0.37
Spencer Dinwiddie,0.12,1.0,0.131,1.088,0.422,0.989,0.0,0.0,0.0,0.0,0.175,1.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085,0.568
Spencer Hawes,0.0,0.0,0.065,0.611,0.0,0.0,0.233,1.063,0.109,0.933,0.222,0.656,0.0,0.0,0.167,1.457,0.0,0.0,0.062,1.176,0.105,0.276
Stanley Johnson,0.048,0.682,0.172,0.759,0.266,0.705,0.0,0.0,0.0,0.0,0.342,0.815,0.033,0.6,0.0,0.0,0.028,0.615,0.039,0.778,0.048,0.318
Stephen Curry,0.074,1.089,0.217,1.195,0.268,0.922,0.008,1.2,0.0,0.0,0.112,1.325,0.039,1.099,0.048,1.172,0.148,1.183,0.016,1.034,0.068,0.667
Steven Adams,0.0,0.0,0.082,1.56,0.0,0.0,0.24,1.086,0.232,0.831,0.0,0.0,0.0,0.0,0.179,1.152,0.0,0.0,0.176,0.938,0.09,0.361
T.J. McConnell,0.042,1.0,0.172,0.623,0.461,0.82,0.0,0.0,0.0,0.0,0.111,0.734,0.08,0.877,0.051,1.139,0.0,0.0,0.017,1.0,0.062,0.455
T.J. Warren,0.07,0.727,0.214,1.249,0.151,0.852,0.0,0.0,0.0,0.0,0.193,0.878,0.031,0.655,0.082,1.429,0.094,0.989,0.109,1.186,0.049,0.587
Taj Gibson,0.043,0.786,0.061,1.475,0.0,0.0,0.167,0.945,0.237,0.962,0.113,0.743,0.0,0.0,0.169,1.189,0.0,0.0,0.117,1.052,0.079,0.481
Tarik Black,0.0,0.0,0.065,1.308,0.0,0.0,0.219,1.057,0.151,0.85,0.0,0.0,0.0,0.0,0.244,0.938,0.0,0.0,0.221,1.057,0.07,0.321
Taurean Prince,0.034,0.385,0.205,0.962,0.114,0.659,0.0,0.0,0.0,0.0,0.376,0.917,0.075,0.552,0.028,1.455,0.08,1.032,0.034,1.385,0.049,0.579
Terrence Jones,0.082,0.66,0.143,1.287,0.0,0.0,0.15,0.967,0.105,0.844,0.242,0.864,0.0,0.0,0.125,1.237,0.0,0.0,0.076,1.022,0.051,0.548
Terrence Ross,0.06,1.094,0.175,1.194,0.167,1.157,0.0,0.0,0.0,0.0,0.348,1.059,0.163,1.0,0.0,0.0,0.162,0.907,0.0,0.0,0.034,0.667
Terry Rozier,0.076,0.919,0.182,0.989,0.229,0.793,0.0,0.0,0.0,0.0,0.258,0.848,0.072,0.857,0.033,1.438,0.062,0.867,0.033,0.438,0.054,0.346
Thabo Sefolosha,0.029,0.714,0.192,0.989,0.108,0.698,0.0,0.0,0.025,0.583,0.313,0.922,0.061,0.967,0.117,1.123,0.057,0.786,0.049,0.583,0.037,1.167
Thomas Robinson,0.107,0.897,0.137,1.297,0.0,0.0,0.148,1.0,0.041,0.182,0.114,0.677,0.0,0.0,0.125,0.853,0.0,0.0,0.192,1.135,0.114,0.387
Tim Frazier,0.096,0.87,0.159,0.955,0.433,0.774,0.0,0.0,0.0,0.0,0.153,0.942,0.03,0.471,0.03,1.059,0.0,0.0,0.0,0.0,0.073,0.561
Tim Hardaway Jr.,0.049,0.981,0.207,1.166,0.191,0.825,0.0,0.0,0.0,0.0,0.24,1.151,0.079,0.793,0.047,1.462,0.115,0.937,0.024,1.231,0.046,0.608
Timofey Mozgov,0.023,0.9,0.071,1.419,0.0,0.0,0.147,1.016,0.204,0.618,0.085,0.892,0.0,0.0,0.213,1.065,0.05,1.182,0.101,1.227,0.099,0.349
Timothe Luwawu-Cabarrot,0.035,0.824,0.209,1.088,0.084,0.488,0.0,0.0,0.0,0.0,0.355,0.942,0.094,0.761,0.08,1.256,0.08,0.923,0.0,0.0,0.039,0.316
Tobias Harris,0.133,0.904,0.137,1.298,0.106,0.985,0.104,0.885,0.091,1.026,0.281,1.068,0.023,0.828,0.03,1.579,0.04,0.72,0.031,1.154,0.023,0.931
Tomas Satoransky,0.061,1.5,0.147,0.897,0.259,0.588,0.0,0.0,0.0,0.0,0.223,0.818,0.0,0.0,0.081,1.25,0.051,0.9,0.0,0.0,0.091,0.222
Toney Douglas,0.073,0.182,0.12,1.0,0.327,0.857,0.0,0.0,0.0,0.0,0.2,0.633,0.073,0.909,0.0,0.0,0.0,0.0,0.0,0.0,0.093,0.357
Tony Allen,0.053,0.675,0.194,0.986,0.061,0.739,0.0,0.0,0.028,0.762,0.187,0.816,0.0,0.0,0.224,0.947,0.013,0.6,0.159,0.942,0.064,0.479
Tony Parker,0.065,0.717,0.147,0.962,0.449,0.912,0.0,0.0,0.0,0.0,0.171,0.975,0.073,0.635,0.0,0.0,0.039,1.0,0.0,0.0,0.038,0.778
Tony Snell,0.021,0.692,0.211,1.177,0.068,0.571,0.0,0.0,0.0,0.0,0.399,1.167,0.131,1.222,0.041,1.4,0.058,0.917,0.019,1.083,0.041,0.88
Trevor Ariza,0.039,0.778,0.278,1.136,0.051,0.574,0.016,1.133,0.0,0.0,0.402,1.035,0.025,1.043,0.033,1.387,0.067,0.855,0.03,0.929,0.056,0.712
Trevor Booker,0.068,1.019,0.172,0.985,0.0,0.0,0.174,1.015,0.145,0.874,0.148,0.699,0.0,0.0,0.119,1.099,0.0,0.0,0.095,1.014,0.06,0.63
Trey Burke,0.096,0.8,0.147,0.891,0.419,0.771,0.0,0.0,0.0,0.0,0.163,1.431,0.067,0.714,0.0,0.0,0.048,1.067,0.0,0.0,0.045,0.357
Trey Lyles,0.028,0.667,0.078,1.119,0.039,0.81,0.139,0.907,0.054,0.621,0.442,0.824,0.022,0.667,0.039,0.667,0.054,0.862,0.056,1.1,0.048,0.154
Tristan Thompson,0.0,0.0,0.105,1.222,0.0,0.0,0.256,1.163,0.0,0.0,0.0,0.0,0.0,0.0,0.286,1.14,0.0,0.0,0.211,1.024,0.1,0.45
Troy Daniels,0.027,0.733,0.097,1.463,0.11,1.262,0.0,0.0,0.0,0.0,0.241,0.978,0.133,0.689,0.0,0.0,0.315,0.92,0.0,0.0,0.052,0.379
Troy Williams,0.0,0.0,0.27,1.14,0.082,0.692,0.0,0.0,0.0,0.0,0.34,0.796,0.0,0.0,0.075,0.833,0.0,0.0,0.0,0.0,0.119,0.316
Ty Lawson,0.044,1.0,0.162,0.926,0.44,0.896,0.0,0.0,0.0,0.0,0.174,0.969,0.036,1.074,0.021,1.25,0.02,1.0,0.023,1.059,0.079,0.475
Tyler Ennis,0.0,0.0,0.154,0.963,0.503,0.875,0.0,0.0,0.0,0.0,0.137,1.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069,1.25
Tyler Johnson,0.039,0.75,0.161,1.183,0.276,0.748,0.0,0.0,0.0,0.0,0.211,1.056,0.121,0.944,0.053,1.074,0.069,1.114,0.022,1.5,0.041,0.952
Tyler Ulis,0.091,0.8,0.154,0.964,0.55,0.794,0.0,0.0,0.0,0.0,0.09,0.939,0.022,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.062,0.382
Tyler Zeller,0.0,0.0,0.097,1.211,0.0,0.0,0.332,0.877,0.0,0.0,0.071,0.714,0.0,0.0,0.204,1.25,0.0,0.0,0.133,1.038,0.077,0.2
Tyreke Evans,0.19,1.294,0.187,1.111,0.453,0.893,0.0,0.0,0.0,0.0,0.184,1.152,0.042,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyson Chandler,0.0,0.0,0.054,1.053,0.0,0.0,0.17,1.367,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.321,0.0,0.0,0.261,1.37,0.19,0.358
Tyus Jones,0.059,0.5,0.197,1.021,0.311,0.851,0.0,0.0,0.0,0.0,0.282,1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.368
Victor Oladipo,0.042,0.872,0.233,1.054,0.298,0.816,0.0,0.0,0.0,0.0,0.214,1.0,0.047,0.712,0.056,1.435,0.051,1.123,0.013,0.929,0.03,0.485
Vince Carter,0.04,0.583,0.076,1.289,0.155,0.772,0.0,0.0,0.071,1.024,0.336,1.171,0.079,1.064,0.029,0.882,0.11,0.985,0.037,0.455,0.064,0.553
Wade Baldwin IV,0.058,1.3,0.193,0.727,0.339,0.655,0.0,0.0,0.0,0.0,0.14,0.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.391
Wayne Ellington,0.018,0.545,0.113,1.338,0.08,0.958,0.0,0.0,0.0,0.0,0.307,1.141,0.167,0.97,0.02,1.167,0.255,1.0,0.0,0.0,0.023,0.929
Wayne Selden,0.0,0.0,0.152,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.303,0.75,0.152,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wesley Johnson,0.0,0.0,0.125,1.071,0.0,0.0,0.103,1.174,0.0,0.0,0.487,0.789,0.0,0.0,0.063,1.143,0.0,0.0,0.054,0.833,0.076,0.353
Wesley Matthews,0.113,0.776,0.097,1.08,0.123,0.746,0.014,0.5,0.082,0.774,0.305,1.054,0.052,1.245,0.019,1.6,0.147,0.921,0.0,0.0,0.042,0.721
Will Barton,0.075,1.286,0.201,0.976,0.302,0.843,0.0,0.0,0.0,0.0,0.188,1.013,0.061,0.902,0.057,1.375,0.031,0.846,0.032,1.111,0.048,0.625
Willie Cauley-Stein,0.079,0.939,0.091,1.071,0.0,0.0,0.201,1.105,0.118,0.63,0.088,0.963,0.0,0.0,0.253,1.186,0.0,0.0,0.081,1.12,0.076,0.468
Willie Reed,0.0,0.0,0.067,1.333,0.0,0.0,0.169,1.133,0.065,0.783,0.034,0.667,0.0,0.0,0.329,1.128,0.0,0.0,0.264,1.128,0.067,0.25
Willy Hernangomez,0.031,0.895,0.081,0.96,0.0,0.0,0.218,1.163,0.123,0.671,0.068,0.786,0.0,0.0,0.218,0.948,0.0,0.0,0.173,1.159,0.082,0.471
Wilson Chandler,0.118,0.88,0.13,1.095,0.102,1.087,0.08,0.911,0.055,1.016,0.262,0.916,0.06,1.029,0.061,1.609,0.047,0.83,0.05,1.018,0.035,0.375
Yogi Ferrell,0.076,0.758,0.116,0.84,0.461,0.839,0.0,0.0,0.0,0.0,0.185,1.063,0.0,0.0,0.0,0.0,0.053,1.348,0.0,0.0,0.069,1.033
Zach LaVine,0.092,0.833,0.2,1.265,0.222,0.851,0.0,0.0,0.0,0.0,0.169,1.154,0.185,1.032,0.014,1.417,0.078,1.0,0.0,0.0,0.027,0.609
Zach Randolph,0.132,0.678,0.037,1.262,0.0,0.0,0.116,0.887,0.323,0.822,0.112,0.752,0.0,0.0,0.069,1.329,0.015,0.588,0.133,1.163,0.05,0.672
Zaza Pachulia,0.031,0.571,0.091,1.39,0.0,0.0,0.114,1.137,0.127,0.719,0.071,0.781,0.0,0.0,0.312,1.171,0.0,0.0,0.131,0.898,0.109,0.224
