PLAYER_NAME,iso_freq,iso_ppp,tr_freq,tr_ppp,prb_freq,prb_ppp,prr_freq,prr_ppp,pu_freq,pu_ppp,su_freq,su_ppp,ho_freq,ho_ppp,cut_freq,cut_ppp,os_freq,os_ppp,putback_freq,putback_ppp,misc_freq,misc_ppp
Nikola Pekovic,0.0,0.0,0.0,0.0,0.0,0.0,0.159,1.0,0.522,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nikola Vucevic,0.072,1.034,0.051,1.143,0.009,0.545,0.184,0.934,0.283,0.928,0.134,0.97,0.009,0.727,0.096,1.051,0.015,1.053,0.095,1.085,0.052,0.5
Noah Vonleh,0.029,0.6,0.077,1.333,0.0,0.0,0.183,0.719,0.072,0.4,0.249,0.644,0.0,0.0,0.117,1.024,0.0,0.0,0.16,1.196,0.089,0.452
Norman Powell,0.0,0.0,0.238,1.176,0.196,0.821,0.0,0.0,0.0,0.0,0.378,0.991,0.0,0.0,0.035,1.0,0.056,0.563,0.0,0.0,0.0,0.0
Norris Cole,0.038,0.727,0.169,0.929,0.477,0.824,0.0,0.0,0.0,0.0,0.164,0.792,0.07,0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.448
O.J. Mayo,0.039,1.0,0.178,0.959,0.151,0.645,0.0,0.0,0.024,0.4,0.263,0.944,0.11,0.911,0.029,0.667,0.088,0.556,0.0,0.0,0.095,0.231
Omer Asik,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.985,0.0,0.0,0.0,0.0,0.0,0.0,0.348,1.176,0.0,0.0,0.235,0.877,0.139,0.047
Omri Casspi,0.027,0.952,0.235,1.156,0.044,0.543,0.028,0.864,0.013,1.2,0.382,1.023,0.046,1.25,0.092,1.055,0.047,1.162,0.046,1.167,0.042,0.364
Otto Porter Jr.,0.015,0.692,0.246,1.203,0.099,0.819,0.026,1.273,0.013,0.636,0.289,0.971,0.025,0.524,0.094,1.278,0.073,1.066,0.071,1.183,0.048,0.375
P.J. Tucker,0.032,0.417,0.181,0.774,0.066,0.84,0.016,0.583,0.085,0.516,0.295,1.018,0.016,0.25,0.077,1.017,0.021,0.938,0.133,1.129,0.079,0.533
PJ Hairston,0.0,0.0,0.173,1.091,0.165,0.615,0.0,0.0,0.0,0.0,0.525,1.042,0.06,0.421,0.0,0.0,0.133,0.81,0.038,0.667,0.0,0.0
Pablo Prigioni,0.08,0.5,0.126,1.32,0.442,0.67,0.0,0.0,0.0,0.0,0.186,1.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.263
Patrick Beverley,0.08,0.81,0.201,1.089,0.19,0.645,0.019,1.286,0.0,0.0,0.365,1.106,0.026,0.842,0.0,0.0,0.0,0.0,0.034,1.44,0.067,0.49
Patrick Patterson,0.0,0.0,0.103,1.0,0.0,0.0,0.142,0.926,0.024,0.571,0.528,1.01,0.0,0.0,0.026,1.2,0.0,0.0,0.086,0.939,0.07,0.4
Patty Mills,0.023,0.938,0.136,0.897,0.284,0.837,0.0,0.0,0.0,0.0,0.243,1.127,0.077,0.873,0.049,1.2,0.122,1.184,0.0,0.0,0.051,0.361
Pau Gasol,0.058,0.813,0.05,1.219,0.0,0.0,0.212,0.993,0.207,0.805,0.202,1.0,0.0,0.0,0.072,1.108,0.017,1.136,0.087,1.009,0.089,0.47
Paul George,0.14,0.807,0.162,1.099,0.212,0.853,0.011,1.0,0.034,0.631,0.112,1.106,0.053,0.796,0.037,1.479,0.16,1.013,0.02,1.316,0.059,0.728
Paul Millsap,0.079,0.743,0.109,1.077,0.015,0.81,0.18,0.973,0.16,1.039,0.194,0.878,0.009,0.923,0.117,1.232,0.032,0.674,0.058,1.024,0.048,0.551
Paul Pierce,0.079,0.684,0.136,0.985,0.021,0.9,0.163,0.873,0.064,0.871,0.395,0.864,0.0,0.0,0.0,0.0,0.064,1.097,0.0,0.0,0.039,0.211
Phil Pressey,0.0,0.0,0.275,0.909,0.4,0.469,0.0,0.0,0.0,0.0,0.163,0.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Quincy Acy,0.0,0.0,0.133,1.306,0.0,0.0,0.141,0.895,0.0,0.0,0.267,1.181,0.0,0.0,0.181,1.49,0.0,0.0,0.13,1.114,0.089,0.833
Rajon Rondo,0.074,0.75,0.198,0.671,0.393,0.749,0.0,0.0,0.0,0.0,0.154,0.903,0.024,0.889,0.038,1.14,0.0,0.0,0.025,0.893,0.089,0.446
Ramon Sessions,0.036,0.933,0.259,1.088,0.351,0.866,0.0,0.0,0.0,0.0,0.177,0.891,0.035,1.276,0.052,1.419,0.03,1.04,0.0,0.0,0.051,0.738
Randy Foye,0.059,1.727,0.099,0.75,0.355,0.813,0.0,0.0,0.0,0.0,0.3,0.869,0.064,0.692,0.0,0.0,0.039,0.563,0.0,0.0,0.049,0.55
Rashad Vaughn,0.0,0.0,0.196,0.915,0.073,0.545,0.0,0.0,0.0,0.0,0.465,0.693,0.047,0.786,0.0,0.0,0.133,0.75,0.0,0.0,0.0,0.0
Raul Neto,0.056,1.194,0.14,1.0,0.278,0.626,0.0,0.0,0.0,0.0,0.332,1.076,0.102,0.684,0.022,0.917,0.0,0.0,0.0,0.0,0.052,0.138
Ray McCallum,0.0,0.0,0.17,0.813,0.33,0.613,0.0,0.0,0.0,0.0,0.138,1.077,0.128,0.833,0.0,0.0,0.106,0.8,0.0,0.0,0.0,0.0
Raymond Felton,0.102,0.856,0.086,1.026,0.45,0.775,0.0,0.0,0.0,0.0,0.223,0.898,0.026,1.304,0.018,1.375,0.023,0.9,0.0,0.0,0.066,0.828
Reggie Bullock,0.0,0.0,0.161,1.056,0.0,0.0,0.0,0.0,0.0,0.0,0.464,1.288,0.098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reggie Jackson,0.114,0.863,0.132,0.976,0.559,0.876,0.0,0.0,0.0,0.0,0.082,1.168,0.021,0.545,0.011,1.588,0.012,0.7,0.013,0.905,0.055,0.933
Richard Jefferson,0.041,0.75,0.164,1.313,0.064,0.96,0.0,0.0,0.0,0.0,0.477,1.048,0.079,1.032,0.054,1.571,0.049,0.895,0.0,0.0,0.051,0.3
Richaun Holmes,0.0,0.0,0.084,1.458,0.0,0.0,0.213,1.033,0.042,0.833,0.143,0.61,0.0,0.0,0.262,1.24,0.0,0.0,0.136,1.282,0.073,0.0
Ricky Rubio,0.039,0.944,0.185,0.918,0.407,0.69,0.0,0.0,0.0,0.0,0.226,0.885,0.04,0.946,0.011,0.4,0.0,0.0,0.0,0.0,0.073,0.866
Robert Covington,0.041,0.605,0.2,1.027,0.045,0.262,0.055,1.353,0.0,0.0,0.372,0.933,0.081,0.973,0.035,1.0,0.049,1.0,0.039,1.111,0.08,0.622
Robert Sacre,0.0,0.0,0.0,0.0,0.0,0.0,0.236,1.04,0.179,0.684,0.104,0.818,0.0,0.0,0.142,0.733,0.0,0.0,0.17,0.944,0.142,0.6
Robin Lopez,0.015,0.615,0.025,1.182,0.0,0.0,0.13,1.035,0.292,0.894,0.038,0.727,0.0,0.0,0.186,1.13,0.0,0.0,0.225,1.184,0.086,0.333
Rodney Hood,0.087,1.078,0.078,1.196,0.293,0.876,0.0,0.0,0.024,0.966,0.285,1.089,0.111,0.908,0.02,1.167,0.041,0.604,0.016,1.158,0.04,0.277
Rodney Stuckey,0.057,0.727,0.216,1.175,0.315,0.761,0.0,0.0,0.0,0.0,0.163,0.916,0.087,0.706,0.033,1.158,0.046,1.148,0.0,0.0,0.055,0.406
Rondae Hollis-Jefferson,0.058,0.545,0.222,1.0,0.111,0.857,0.0,0.0,0.0,0.0,0.238,0.844,0.0,0.0,0.085,1.313,0.0,0.0,0.095,0.722,0.058,0.909
Ronnie Price,0.096,0.784,0.173,1.164,0.202,0.705,0.0,0.0,0.0,0.0,0.326,1.016,0.08,0.742,0.0,0.0,0.028,0.273,0.0,0.0,0.065,0.2
Roy Hibbert,0.0,0.0,0.033,0.889,0.0,0.0,0.17,0.926,0.293,0.673,0.121,0.91,0.0,0.0,0.118,1.185,0.0,0.0,0.125,1.232,0.112,0.532
Rudy Gay,0.154,0.746,0.183,1.24,0.07,1.034,0.049,0.823,0.105,0.955,0.195,0.91,0.022,0.857,0.06,1.053,0.059,0.811,0.064,0.938,0.038,0.688
Rudy Gobert,0.018,0.545,0.066,1.1,0.0,0.0,0.175,1.085,0.04,0.667,0.021,0.692,0.0,0.0,0.292,1.017,0.0,0.0,0.233,1.043,0.153,0.409
Russell Westbrook,0.125,0.744,0.233,1.145,0.354,0.85,0.0,0.0,0.093,0.953,0.069,0.844,0.023,0.872,0.019,1.237,0.01,1.05,0.03,0.852,0.044,0.64
Ryan Anderson,0.092,0.816,0.083,1.194,0.023,0.923,0.151,1.065,0.175,1.005,0.201,0.946,0.013,0.867,0.026,1.103,0.102,1.061,0.094,0.952,0.038,0.762
Ryan Hollins,0.0,0.0,0.0,0.0,0.0,0.0,0.143,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.238,0.0,0.0,0.186,1.231,0.143,0.1
Ryan Kelly,0.067,0.769,0.14,1.111,0.0,0.0,0.109,0.667,0.093,0.611,0.316,0.705,0.0,0.0,0.052,1.4,0.0,0.0,0.078,1.133,0.067,0.231
Salah Mejri,0.0,0.0,0.0,0.0,0.0,0.0,0.234,1.345,0.0,0.0,0.0,0.0,0.0,0.0,0.387,1.021,0.0,0.0,0.113,1.071,0.113,0.357
Sasha Vujacic,0.0,0.0,0.148,0.8,0.107,0.833,0.0,0.0,0.0,0.0,0.349,0.975,0.118,0.7,0.0,0.0,0.163,0.909,0.0,0.0,0.062,0.714
Sean Kilpatrick,0.036,1.364,0.215,1.154,0.192,1.0,0.0,0.0,0.0,0.0,0.311,1.032,0.036,0.636,0.066,1.2,0.083,1.0,0.0,0.0,0.036,0.545
Serge Ibaka,0.017,0.333,0.124,1.133,0.0,0.0,0.269,0.96,0.03,1.0,0.298,0.896,0.0,0.0,0.1,1.204,0.02,0.762,0.069,1.183,0.067,0.478
Seth Curry,0.046,0.615,0.174,1.265,0.278,0.756,0.0,0.0,0.0,0.0,0.27,1.237,0.046,0.923,0.0,0.0,0.11,1.161,0.0,0.0,0.046,0.462
Shabazz Muhammad,0.052,0.622,0.202,1.19,0.069,0.915,0.0,0.0,0.099,0.953,0.207,0.82,0.042,0.694,0.091,1.474,0.105,0.844,0.094,1.272,0.038,0.636
Shabazz Napier,0.072,0.842,0.147,0.359,0.404,0.664,0.0,0.0,0.0,0.0,0.257,1.162,0.049,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shane Larkin,0.062,1.233,0.141,1.0,0.47,0.673,0.0,0.0,0.0,0.0,0.124,0.919,0.063,1.045,0.053,1.243,0.0,0.0,0.0,0.0,0.068,0.383
Shaun Livingston,0.069,0.941,0.151,1.187,0.127,0.746,0.0,0.0,0.192,1.0,0.091,1.089,0.04,0.55,0.177,1.284,0.0,0.0,0.036,0.722,0.095,0.489
Shelvin Mack,0.069,1.034,0.135,1.105,0.356,0.673,0.0,0.0,0.0,0.0,0.238,0.97,0.116,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.055,0.217
Solomon Hill,0.065,0.647,0.212,1.036,0.05,0.308,0.05,1.231,0.0,0.0,0.288,0.8,0.0,0.0,0.104,1.407,0.05,1.154,0.069,1.111,0.069,0.722
Sonny Weems,0.0,0.0,0.144,0.737,0.22,0.586,0.0,0.0,0.0,0.0,0.25,0.909,0.114,0.733,0.098,0.462,0.0,0.0,0.0,0.0,0.0,0.0
Spencer Dinwiddie,0.184,0.857,0.132,0.5,0.461,0.743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spencer Hawes,0.031,0.417,0.048,1.105,0.0,0.0,0.181,1.014,0.137,0.796,0.285,0.911,0.0,0.0,0.127,1.0,0.0,0.0,0.074,1.034,0.099,0.231
Stanley Johnson,0.092,0.6,0.187,0.986,0.217,0.618,0.0,0.0,0.043,0.576,0.257,0.8,0.067,0.784,0.021,1.5,0.024,0.667,0.045,0.941,0.04,0.733
Stephen Curry,0.1,1.075,0.201,1.215,0.262,1.11,0.007,0.933,0.0,0.0,0.091,1.495,0.047,1.179,0.06,1.317,0.142,1.196,0.016,0.938,0.073,0.789
Steve Blake,0.03,0.8,0.085,0.429,0.415,0.745,0.0,0.0,0.0,0.0,0.236,1.128,0.064,0.524,0.0,0.0,0.036,1.333,0.0,0.0,0.118,0.308
Steven Adams,0.0,0.0,0.07,1.357,0.0,0.0,0.247,1.122,0.073,0.886,0.0,0.0,0.0,0.0,0.294,1.29,0.0,0.0,0.195,0.957,0.117,0.443
T.J. McConnell,0.069,0.884,0.131,0.756,0.46,0.808,0.0,0.0,0.0,0.0,0.125,0.923,0.074,0.761,0.026,1.125,0.03,0.842,0.021,0.615,0.064,0.3
T.J. Warren,0.042,0.857,0.235,1.085,0.103,0.865,0.0,0.0,0.0,0.0,0.223,1.116,0.044,0.364,0.091,1.239,0.109,1.273,0.089,1.0,0.042,0.619
Taj Gibson,0.017,1.364,0.045,1.069,0.0,0.0,0.12,0.883,0.243,0.891,0.058,1.189,0.0,0.0,0.261,1.066,0.0,0.0,0.186,1.05,0.064,0.537
Tarik Black,0.0,0.0,0.0,0.0,0.0,0.0,0.289,1.0,0.101,0.733,0.0,0.0,0.0,0.0,0.168,1.4,0.0,0.0,0.201,0.9,0.121,0.222
Tayshaun Prince,0.0,0.0,0.135,1.167,0.079,0.667,0.038,0.4,0.079,0.762,0.436,0.828,0.0,0.0,0.086,0.957,0.0,0.0,0.0,0.0,0.053,0.5
Terrence Jones,0.058,0.63,0.167,1.192,0.0,0.0,0.12,1.107,0.079,0.784,0.233,0.89,0.0,0.0,0.148,1.072,0.0,0.0,0.088,0.951,0.079,0.405
Terrence Ross,0.06,0.738,0.138,1.292,0.118,0.768,0.0,0.0,0.0,0.0,0.343,1.126,0.055,0.737,0.0,0.0,0.237,1.024,0.0,0.0,0.027,0.789
Thabo Sefolosha,0.0,0.0,0.259,1.04,0.091,0.75,0.0,0.0,0.0,0.0,0.292,1.014,0.039,1.211,0.137,1.273,0.033,1.313,0.043,0.905,0.072,0.629
Thaddeus Young,0.084,0.806,0.161,0.942,0.021,1.0,0.181,1.042,0.159,0.925,0.093,0.734,0.0,0.0,0.159,1.091,0.012,0.929,0.088,0.913,0.038,0.6
Thomas Robinson,0.067,0.444,0.092,1.135,0.0,0.0,0.263,0.774,0.05,0.3,0.06,0.458,0.0,0.0,0.119,1.042,0.0,0.0,0.246,0.99,0.092,0.108
Tiago Splitter,0.0,0.0,0.05,1.7,0.0,0.0,0.159,0.75,0.134,0.889,0.0,0.0,0.0,0.0,0.383,1.273,0.0,0.0,0.149,1.033,0.07,0.071
Tim Duncan,0.0,0.0,0.045,1.038,0.0,0.0,0.242,0.965,0.259,0.861,0.053,0.839,0.0,0.0,0.18,1.105,0.0,0.0,0.082,1.375,0.113,0.242
Tim Frazier,0.134,0.935,0.172,0.85,0.448,0.837,0.0,0.0,0.0,0.0,0.108,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.5
Tim Hardaway Jr.,0.0,0.0,0.269,1.205,0.084,0.538,0.0,0.0,0.0,0.0,0.356,0.955,0.074,0.913,0.0,0.0,0.12,0.946,0.0,0.0,0.039,1.25
Timofey Mozgov,0.0,0.0,0.072,1.206,0.0,0.0,0.168,1.215,0.18,0.741,0.1,0.574,0.0,0.0,0.323,1.309,0.0,0.0,0.087,1.024,0.064,0.067
Tobias Harris,0.075,0.804,0.174,1.212,0.169,0.986,0.108,1.111,0.084,0.825,0.215,0.89,0.031,0.381,0.096,1.354,0.05,0.971,0.078,1.132,0.049,0.606
Toney Douglas,0.069,0.737,0.173,1.208,0.372,0.791,0.0,0.0,0.0,0.0,0.195,1.176,0.074,0.951,0.031,1.294,0.0,0.0,0.0,0.0,0.06,0.636
Tony Allen,0.047,0.929,0.236,1.077,0.052,0.968,0.0,0.0,0.025,0.6,0.233,0.75,0.03,0.5,0.173,0.962,0.0,0.0,0.11,0.803,0.073,0.75
Tony Parker,0.055,0.667,0.125,1.026,0.51,0.925,0.0,0.0,0.0,0.0,0.12,1.018,0.048,0.75,0.027,1.64,0.07,0.797,0.0,0.0,0.041,0.737
Tony Snell,0.071,0.828,0.167,1.015,0.17,0.58,0.0,0.0,0.0,0.0,0.335,0.875,0.099,0.775,0.039,1.0,0.03,1.417,0.027,1.273,0.057,0.348
Tony Wroten,0.125,0.5,0.25,0.714,0.33,0.405,0.0,0.0,0.0,0.0,0.161,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trevor Ariza,0.038,0.75,0.24,1.312,0.071,0.635,0.013,0.857,0.0,0.0,0.403,0.893,0.039,1.073,0.035,1.278,0.084,1.023,0.031,0.813,0.043,0.533
Trevor Booker,0.019,0.2,0.129,1.09,0.0,0.0,0.161,0.976,0.033,0.765,0.169,0.716,0.0,0.0,0.182,1.147,0.0,0.0,0.194,0.95,0.102,0.415
Trey Burke,0.068,0.902,0.122,0.967,0.347,0.842,0.0,0.0,0.0,0.0,0.241,0.989,0.134,0.84,0.0,0.0,0.033,1.24,0.0,0.0,0.04,0.367
Trey Lyles,0.041,0.909,0.096,1.077,0.0,0.0,0.158,0.906,0.022,0.917,0.432,0.927,0.0,0.0,0.108,1.052,0.02,0.455,0.058,0.903,0.041,0.227
Tristan Thompson,0.0,0.0,0.073,1.419,0.0,0.0,0.21,1.29,0.058,0.824,0.025,1.067,0.0,0.0,0.283,1.12,0.0,0.0,0.235,1.043,0.112,0.667
Troy Daniels,0.0,0.0,0.098,1.429,0.084,0.278,0.0,0.0,0.0,0.0,0.372,1.475,0.102,1.0,0.0,0.0,0.242,0.962,0.0,0.0,0.051,0.455
Ty Lawson,0.079,0.625,0.212,0.977,0.328,0.654,0.0,0.0,0.0,0.0,0.251,0.922,0.037,0.733,0.0,0.0,0.0,0.0,0.0,0.0,0.064,0.154
Tyler Ennis,0.069,0.882,0.15,0.865,0.401,0.788,0.0,0.0,0.0,0.0,0.198,0.98,0.049,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.5
Tyler Johnson,0.05,1.0,0.114,0.778,0.278,0.932,0.0,0.0,0.0,0.0,0.268,1.035,0.095,1.233,0.038,1.833,0.044,1.5,0.035,1.091,0.079,0.32
Tyler Zeller,0.0,0.0,0.104,1.3,0.0,0.0,0.345,0.955,0.063,0.917,0.097,0.73,0.0,0.0,0.167,1.141,0.029,0.727,0.107,0.927,0.084,0.563
Tyreke Evans,0.174,0.77,0.146,1.065,0.39,0.843,0.0,0.0,0.0,0.0,0.113,1.229,0.068,0.655,0.0,0.0,0.0,0.0,0.023,1.0,0.054,0.435
Tyson Chandler,0.0,0.0,0.05,1.375,0.0,0.0,0.18,1.138,0.083,0.85,0.041,0.4,0.0,0.0,0.267,1.14,0.0,0.0,0.215,1.26,0.151,0.178
Tyus Jones,0.079,1.125,0.173,0.914,0.406,0.537,0.0,0.0,0.0,0.0,0.183,0.649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074,0.6
Victor Oladipo,0.073,0.955,0.179,1.091,0.325,0.804,0.0,0.0,0.0,0.0,0.175,1.019,0.086,0.802,0.046,1.368,0.046,0.982,0.019,1.0,0.047,0.552
Vince Carter,0.049,0.3,0.095,0.769,0.163,0.821,0.0,0.0,0.083,0.735,0.283,1.155,0.078,0.688,0.041,1.412,0.08,1.273,0.049,0.85,0.068,1.0
Wayne Ellington,0.024,0.867,0.16,1.059,0.178,0.75,0.0,0.0,0.0,0.0,0.319,1.06,0.071,0.689,0.041,1.385,0.148,0.806,0.016,1.1,0.04,0.2
Wesley Johnson,0.019,0.909,0.207,1.165,0.021,0.75,0.058,0.912,0.0,0.0,0.415,0.951,0.085,0.72,0.055,1.531,0.06,0.657,0.022,0.692,0.053,0.226
Wesley Matthews,0.058,0.93,0.109,1.111,0.092,0.736,0.013,0.692,0.099,0.898,0.362,1.115,0.066,0.723,0.027,0.852,0.119,0.949,0.011,1.091,0.044,0.909
Will Barton,0.074,0.703,0.223,1.114,0.24,0.891,0.0,0.0,0.008,0.2,0.226,0.968,0.07,0.756,0.04,1.367,0.032,1.0,0.033,1.025,0.054,0.773
Willie Cauley-Stein,0.029,1.0,0.182,1.272,0.0,0.0,0.142,1.143,0.056,0.52,0.045,0.6,0.0,0.0,0.286,1.197,0.0,0.0,0.189,0.952,0.068,0.533
Willie Reed,0.0,0.0,0.0,0.0,0.0,0.0,0.253,1.182,0.086,0.8,0.0,0.0,0.0,0.0,0.31,1.185,0.0,0.0,0.224,1.077,0.0,0.0
Xavier Munford,0.0,0.0,0.175,0.647,0.392,0.763,0.0,0.0,0.0,0.0,0.216,1.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zach LaVine,0.082,0.918,0.215,1.218,0.291,0.718,0.0,0.0,0.0,0.0,0.141,1.155,0.107,1.008,0.019,1.174,0.073,0.874,0.014,1.824,0.054,0.516
Zach Randolph,0.158,0.886,0.031,1.176,0.0,0.0,0.097,0.963,0.362,0.845,0.1,0.847,0.0,0.0,0.062,1.333,0.013,1.071,0.117,1.178,0.054,0.567
Zaza Pachulia,0.056,1.025,0.041,1.172,0.0,0.0,0.179,0.969,0.042,0.867,0.091,0.738,0.0,0.0,0.314,1.031,0.0,0.0,0.151,0.917,0.116,0.422
