PLAYER_NAME,iso_freq,iso_ppp,iso_poss,tr_freq,tr_ppp,tr_poss,prb_freq,prb_ppp,prb_poss,prr_freq,prr_ppp,prr_poss,pu_freq,pu_ppp,pu_poss,su_freq,su_ppp,su_poss,ho_freq,ho_ppp,ho_poss,cut_freq,cut_ppp,cut_poss,os_freq,os_ppp,os_poss,putback_freq,putback_ppp,putback_poss,misc_freq,misc_ppp,misc_poss
Wesley Johnson,0.0,0.0,0.0,0.125,1.071,27.200000000000003,0.0,0.0,0.0,0.103,1.174,20.4,0.0,0.0,0.0,0.487,0.789,108.80000000000001,0.0,0.0,0.0,0.063,1.143,13.600000000000001,0.0,0.0,0.0,0.054,0.833,13.600000000000001,0.076,0.353,20.4
Wesley Matthews,0.113,0.776,116.80000000000001,0.097,1.08,102.19999999999999,0.123,0.746,124.1,0.014,0.5,14.600000000000001,0.082,0.774,87.6,0.305,1.054,313.9,0.052,1.245,51.099999999999994,0.019,1.6,21.9,0.147,0.921,153.3,0.0,0.0,0.0,0.042,0.721,43.8
Will Barton,0.075,1.286,61.0,0.201,0.976,170.79999999999998,0.302,0.843,256.2,0.0,0.0,0.0,0.0,0.0,0.0,0.188,1.013,158.6,0.061,0.902,48.800000000000004,0.057,1.375,48.800000000000004,0.031,0.846,24.400000000000002,0.032,1.111,24.400000000000002,0.048,0.625,42.699999999999996
Willie Cauley-Stein,0.079,0.939,52.5,0.091,1.071,52.5,0.0,0.0,0.0,0.201,1.105,127.5,0.118,0.63,75.0,0.088,0.963,52.5,0.0,0.0,0.0,0.253,1.186,157.5,0.0,0.0,0.0,0.081,1.12,52.5,0.076,0.468,45.0
Willie Reed,0.0,0.0,0.0,0.067,1.333,21.3,0.0,0.0,0.0,0.169,1.133,56.800000000000004,0.065,0.783,21.3,0.034,0.667,14.200000000000001,0.0,0.0,0.0,0.329,1.128,113.60000000000001,0.0,0.0,0.0,0.264,1.128,92.3,0.067,0.25,21.3
Willy Hernangomez,0.031,0.895,21.599999999999998,0.081,0.96,50.4,0.0,0.0,0.0,0.218,1.163,136.79999999999998,0.123,0.671,79.2,0.068,0.786,43.199999999999996,0.0,0.0,0.0,0.218,0.948,136.79999999999998,0.0,0.0,0.0,0.173,1.159,108.0,0.082,0.471,50.4
Wilson Chandler,0.118,0.88,134.9,0.13,1.095,149.1,0.102,1.087,113.60000000000001,0.08,0.911,92.3,0.055,1.016,63.9,0.262,0.916,298.2,0.06,1.029,71.0,0.061,1.609,71.0,0.047,0.83,49.699999999999996,0.05,1.018,56.800000000000004,0.035,0.375,42.6
Yogi Ferrell,0.076,0.758,32.4,0.116,0.84,50.4,0.461,0.839,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,1.063,79.2,0.0,0.0,0.0,0.0,0.0,0.0,0.053,1.348,21.599999999999998,0.0,0.0,0.0,0.069,1.033,28.8
Zach LaVine,0.092,0.833,79.89999999999999,0.2,1.265,169.20000000000002,0.222,0.851,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169,1.154,141.0,0.185,1.032,155.1,0.014,1.417,14.1,0.078,1.0,65.8,0.0,0.0,0.0,0.027,0.609,23.5
Zach Randolph,0.132,0.678,153.3,0.037,1.262,43.8,0.0,0.0,0.0,0.116,0.887,131.4,0.323,0.822,372.29999999999995,0.112,0.752,131.4,0.0,0.0,0.0,0.069,1.329,80.30000000000001,0.015,0.588,14.600000000000001,0.133,1.163,153.3,0.05,0.672,58.400000000000006
Zaza Pachulia,0.031,0.571,14.0,0.091,1.39,42.0,0.0,0.0,0.0,0.114,1.137,49.0,0.127,0.719,56.0,0.071,0.781,35.0,0.0,0.0,0.0,0.312,1.171,140.0,0.0,0.0,0.0,0.131,0.898,56.0,0.109,0.224,49.0
