PLAYER_NAME,iso_freq,iso_ppp,iso_poss,tr_freq,tr_ppp,tr_poss,prb_freq,prb_ppp,prb_poss,prr_freq,prr_ppp,prr_poss,pu_freq,pu_ppp,pu_poss,su_freq,su_ppp,su_poss,ho_freq,ho_ppp,ho_poss,cut_freq,cut_ppp,cut_poss,os_freq,os_ppp,os_poss,putback_freq,putback_ppp,putback_poss,misc_freq,misc_ppp,misc_poss
Derrick Rose,0.097,0.817,125.39999999999999,0.146,0.852,191.4,0.435,0.842,561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.94,217.79999999999998,0.036,0.652,46.199999999999996,0.035,0.733,46.199999999999996,0.013,0.882,19.8,0.022,0.75,26.400000000000002,0.044,0.614,59.4
Derrick Williams,0.109,0.938,80.0,0.206,1.052,152.0,0.051,0.737,40.0,0.074,1.018,56.0,0.096,0.93,72.0,0.21,0.923,160.0,0.027,0.9,24.0,0.109,1.346,80.0,0.05,0.919,40.0,0.038,1.286,32.0,0.031,0.739,24.0
Devin Booker,0.062,0.814,68.4,0.186,1.166,212.79999999999998,0.268,0.799,304.0,0.0,0.0,0.0,0.033,1.108,38.0,0.114,0.899,129.2,0.072,0.683,83.60000000000001,0.041,1.37,45.6,0.133,0.954,152.0,0.011,1.417,15.200000000000001,0.081,0.522,91.2
Devin Harris,0.036,0.778,19.2,0.211,1.133,102.4,0.223,0.793,108.8,0.0,0.0,0.0,0.0,0.0,0.0,0.288,1.021,140.8,0.048,0.958,25.6,0.058,1.552,32.0,0.034,1.059,19.2,0.0,0.0,0.0,0.091,0.6,44.8
Dewayne Dedmon,0.0,0.0,0.0,0.083,1.55,17.4,0.0,0.0,0.0,0.273,1.379,63.800000000000004,0.062,1.067,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.244,0.983,58.0,0.0,0.0,0.0,0.186,0.978,46.400000000000006,0.107,0.308,23.200000000000003
Dion Waiters,0.152,0.772,132.6,0.191,0.854,171.60000000000002,0.254,0.689,226.2,0.0,0.0,0.0,0.0,0.0,0.0,0.244,1.041,218.39999999999998,0.036,0.906,31.200000000000003,0.0,0.0,0.0,0.07,0.889,62.400000000000006,0.011,1.0,7.800000000000001,0.025,0.455,23.4
Dirk Nowitzki,0.046,1.066,60.0,0.046,1.344,60.0,0.0,0.0,0.0,0.186,1.033,247.5,0.296,1.021,390.0,0.222,0.938,292.5,0.008,0.8,7.5,0.032,1.548,45.0,0.086,0.965,112.5,0.027,1.086,37.5,0.046,0.85,60.0
Donald Sloan,0.061,1.0,30.5,0.176,1.083,85.39999999999999,0.328,0.752,158.6,0.0,0.0,0.0,0.0,0.0,0.0,0.205,1.031,97.60000000000001,0.054,0.846,24.400000000000002,0.082,0.974,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.424,30.5
Donatas Motiejunas,0.0,0.0,0.0,0.095,0.962,25.9,0.0,0.0,0.0,0.182,0.88,51.8,0.219,0.867,59.2,0.212,0.793,59.2,0.0,0.0,0.0,0.131,0.889,37.0,0.0,0.0,0.0,0.062,0.882,18.5,0.058,0.375,14.8
Doug McDermott,0.0,0.0,0.0,0.163,1.042,121.5,0.036,1.192,24.3,0.0,0.0,0.0,0.029,0.905,24.3,0.281,1.167,202.5,0.14,0.97,97.2,0.102,1.365,72.9,0.157,0.805,113.39999999999999,0.04,1.0,32.4,0.033,0.625,24.3
Draymond Green,0.05,0.902,64.8,0.185,0.881,226.79999999999998,0.05,0.852,64.8,0.126,1.019,153.9,0.087,0.67,105.3,0.197,1.013,243.0,0.013,1.25,16.2,0.097,1.373,121.5,0.023,1.107,24.3,0.071,0.965,89.10000000000001,0.101,0.423,121.5
Drew Gooden,0.0,0.0,0.0,0.091,0.727,12.0,0.0,0.0,0.0,0.264,0.469,33.0,0.0,0.0,0.0,0.264,0.594,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,1.176,18.0,0.0,0.0,0.0
Dwight Howard,0.0,0.0,0.0,0.063,1.115,63.9,0.0,0.0,0.0,0.093,1.099,92.3,0.305,0.822,298.2,0.0,0.0,0.0,0.0,0.0,0.0,0.222,1.384,213.0,0.0,0.0,0.0,0.148,1.146,142.0,0.159,0.529,156.20000000000002
Dwight Powell,0.0,0.0,0.0,0.065,1.346,27.6,0.0,0.0,0.0,0.234,0.936,96.6,0.0,0.0,0.0,0.144,0.621,55.2,0.0,0.0,0.0,0.269,1.426,110.4,0.095,0.5,41.4,0.092,0.892,34.5,0.08,0.75,34.5
Dwyane Wade,0.11,0.715,170.2,0.128,1.045,199.8,0.348,0.846,547.6,0.0,0.0,0.0,0.105,0.855,162.8,0.073,0.974,111.0,0.044,0.783,66.60000000000001,0.05,1.038,81.4,0.056,1.011,88.8,0.038,1.22,59.2,0.047,0.781,74.0
E'Twaun Moore,0.033,0.733,17.7,0.182,0.94,82.6,0.248,0.796,112.1,0.0,0.0,0.0,0.024,0.727,11.8,0.277,1.143,123.9,0.097,1.023,41.3,0.048,1.545,23.6,0.0,0.0,0.0,0.026,1.0,11.8,0.048,0.636,23.6
Ed Davis,0.0,0.0,0.0,0.031,1.0,16.2,0.0,0.0,0.0,0.249,1.042,121.5,0.044,1.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.27,1.192,129.6,0.0,0.0,0.0,0.284,1.212,137.7,0.091,0.591,40.5
Elfrid Payton,0.071,0.857,73.0,0.154,0.98,153.3,0.348,0.678,343.1,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.785,175.2,0.057,0.75,58.400000000000006,0.054,0.981,51.099999999999994,0.019,0.368,21.9,0.041,1.275,36.5,0.074,0.589,73.0
Elton Brand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.565,23.799999999999997,0.0,0.0,0.0,0.153,0.769,13.600000000000001,0.0,0.0,0.0,0.306,0.923,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Emmanuel Mudiay,0.067,0.543,81.6,0.153,0.817,183.60000000000002,0.43,0.641,523.6,0.0,0.0,0.0,0.028,0.441,34.0,0.15,0.78,183.60000000000002,0.048,0.931,61.2,0.029,1.086,34.0,0.035,1.093,40.8,0.014,0.765,20.4,0.048,0.552,61.2
Enes Kanter,0.015,0.714,16.400000000000002,0.088,1.361,82.0,0.0,0.0,0.0,0.202,1.095,188.6,0.19,0.888,180.4,0.051,1.167,49.199999999999996,0.0,0.0,0.0,0.167,1.287,155.79999999999998,0.0,0.0,0.0,0.217,1.196,205.0,0.065,0.639,57.4
Eric Bledsoe,0.131,0.798,89.6,0.187,1.087,128.0,0.382,0.973,259.2,0.0,0.0,0.0,0.016,0.545,9.6,0.122,0.843,83.2,0.027,0.778,19.2,0.016,1.364,9.6,0.044,0.633,28.8,0.0,0.0,0.0,0.06,0.683,41.6
Eric Gordon,0.069,0.766,45.0,0.162,1.2,108.0,0.264,0.95,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276,1.059,189.0,0.066,0.867,45.0,0.015,1.4,9.0,0.111,0.947,76.5,0.0,0.0,0.0,0.028,0.842,18.0
Ersan Ilyasova,0.0,0.0,0.0,0.145,1.27,88.39999999999999,0.0,0.0,0.0,0.134,0.695,83.2,0.044,0.852,26.0,0.339,0.99,208.0,0.016,0.7,10.4,0.067,1.073,41.6,0.064,0.949,41.6,0.129,0.987,78.0,0.049,0.267,31.2
Evan Fournier,0.051,0.983,55.3,0.16,1.342,189.6,0.218,0.804,252.8,0.0,0.0,0.0,0.0,0.0,0.0,0.248,1.052,292.3,0.086,0.941,102.7,0.045,1.308,55.3,0.126,1.075,150.1,0.015,1.176,15.8,0.044,0.627,47.4
Evan Turner,0.105,0.895,105.3,0.15,1.04,153.9,0.315,0.708,315.9,0.0,0.0,0.0,0.105,0.99,105.3,0.138,0.746,137.7,0.057,0.982,56.699999999999996,0.043,1.233,40.5,0.022,0.818,24.3,0.023,0.826,24.3,0.041,0.585,40.5
Festus Ezeli,0.0,0.0,0.0,0.056,1.389,18.400000000000002,0.0,0.0,0.0,0.16,1.058,50.6,0.213,0.696,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.302,1.286,96.60000000000001,0.0,0.0,0.0,0.157,0.863,50.6,0.096,0.516,32.199999999999996
Frank Kaminsky,0.039,0.92,24.3,0.062,1.075,40.5,0.0,0.0,0.0,0.205,1.0,129.6,0.108,0.786,72.9,0.33,0.813,210.6,0.017,0.455,8.1,0.094,1.295,64.8,0.029,1.053,16.2,0.048,1.355,32.4,0.059,0.658,40.5
Garrett Temple,0.023,1.143,16.0,0.317,1.076,200.0,0.098,0.59,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.97,200.0,0.026,0.75,16.0,0.042,0.808,24.0,0.079,0.735,48.0,0.024,1.067,16.0,0.063,0.744,40.0
Gary Harris,0.039,0.778,38.0,0.214,1.221,197.6,0.104,0.8,98.8,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.983,243.20000000000002,0.147,0.888,136.8,0.098,1.27,91.2,0.077,0.971,68.4,0.02,1.111,15.200000000000001,0.035,0.656,30.400000000000002
Gary Neal,0.061,1.565,24.0,0.138,1.058,52.0,0.245,1.076,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253,0.884,96.0,0.098,1.243,36.0,0.0,0.0,0.0,0.141,0.981,52.0,0.0,0.0,0.0,0.035,0.154,12.0
George Hill,0.048,0.86,44.4,0.206,1.059,185.0,0.287,0.792,259.0,0.0,0.0,0.0,0.012,0.727,7.4,0.198,1.112,177.6,0.041,0.892,37.0,0.034,1.581,29.6,0.092,1.157,81.4,0.024,1.318,22.2,0.054,0.633,51.8
Gerald Green,0.033,0.682,20.7,0.173,1.0,117.3,0.073,0.837,48.3,0.0,0.0,0.0,0.028,1.737,20.7,0.35,1.009,234.6,0.118,0.797,75.9,0.036,0.917,20.7,0.112,0.693,75.9,0.028,1.053,20.7,0.046,0.548,27.6
Gerald Henderson,0.086,0.807,57.6,0.131,1.161,86.39999999999999,0.182,0.719,122.39999999999999,0.0,0.0,0.0,0.078,0.846,50.4,0.221,0.986,144.0,0.074,0.816,50.4,0.053,1.429,36.0,0.083,0.836,57.6,0.024,1.375,14.4,0.057,0.474,36.0
Giannis Antetokounmpo,0.155,0.825,216.0,0.204,1.224,288.0,0.1,0.814,144.0,0.025,0.829,32.0,0.081,0.798,112.0,0.165,0.835,232.0,0.025,0.571,32.0,0.109,1.314,152.0,0.011,0.6,16.0,0.06,1.226,88.0,0.065,0.648,88.0
Glenn Robinson III,0.0,0.0,0.0,0.263,1.163,49.50000000000001,0.091,0.294,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.258,0.792,49.50000000000001,0.054,1.3,9.0,0.129,1.458,22.5,0.102,0.474,18.0,0.0,0.0,0.0,0.0,0.0,0.0
Goran Dragic,0.062,0.914,72.0,0.206,1.073,237.6,0.379,0.789,432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,1.0,180.0,0.058,0.742,64.8,0.027,1.032,28.8,0.038,0.814,43.199999999999996,0.023,1.231,28.8,0.046,0.615,50.4
Gordon Hayward,0.11,0.881,176.0,0.136,1.312,216.0,0.244,0.824,392.0,0.009,1.929,16.0,0.021,0.879,32.0,0.195,0.994,312.0,0.115,0.843,184.0,0.039,1.161,64.0,0.075,0.86,120.0,0.02,1.125,32.0,0.037,0.75,64.0
Gorgui Dieng,0.037,0.645,32.800000000000004,0.072,1.383,57.4,0.0,0.0,0.0,0.223,0.946,188.6,0.157,0.9,131.20000000000002,0.142,0.898,114.8,0.0,0.0,0.0,0.169,1.386,139.4,0.0,0.0,0.0,0.088,1.178,73.8,0.107,0.438,90.2
Greg Monroe,0.052,0.855,63.2,0.054,1.231,63.2,0.0,0.0,0.0,0.108,1.069,126.4,0.338,0.862,410.8,0.062,0.96,71.10000000000001,0.0,0.0,0.0,0.176,1.203,213.3,0.011,0.846,15.8,0.141,1.153,173.8,0.047,0.719,55.3
Greg Smith,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.8,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.277,1.154,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Greivis Vasquez,0.0,0.0,0.0,0.09,0.588,16.099999999999998,0.319,0.55,59.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.797,64.39999999999999,0.074,1.214,13.799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053,0.1,9.200000000000001
Harrison Barnes,0.087,0.815,66.0,0.191,1.133,145.20000000000002,0.044,0.939,33.0,0.029,0.955,19.8,0.127,0.905,92.39999999999999,0.295,1.077,217.79999999999998,0.013,0.8,13.200000000000001,0.096,1.194,72.60000000000001,0.041,0.903,33.0,0.036,1.148,26.400000000000002,0.039,0.828,26.400000000000002
Hassan Whiteside,0.021,0.9,21.9,0.04,1.316,36.5,0.0,0.0,0.0,0.208,1.342,197.10000000000002,0.219,0.786,211.7,0.02,0.895,21.9,0.0,0.0,0.0,0.181,1.405,175.2,0.0,0.0,0.0,0.205,1.189,197.10000000000002,0.103,0.343,102.19999999999999
Henry Sims,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,1.048,21.0,0.175,0.778,18.2,0.117,0.5,12.6,0.0,0.0,0.0,0.184,1.263,19.599999999999998,0.0,0.0,0.0,0.117,1.0,12.6,0.107,0.364,11.200000000000001
Hollis Thompson,0.016,0.692,15.4,0.191,1.113,154.0,0.066,0.558,53.9,0.0,0.0,0.0,0.0,0.0,0.0,0.397,1.102,315.7,0.113,0.753,92.39999999999999,0.046,1.167,38.5,0.082,0.662,61.6,0.042,0.909,30.8,0.034,0.37,30.8
Ian Mahinmi,0.023,0.667,14.200000000000001,0.078,1.373,49.699999999999996,0.0,0.0,0.0,0.209,1.125,134.9,0.108,0.8,71.0,0.08,0.673,49.699999999999996,0.0,0.0,0.0,0.296,1.161,191.70000000000002,0.0,0.0,0.0,0.091,1.203,56.800000000000004,0.109,0.479,71.0
Iman Shumpert,0.078,0.7,32.4,0.158,1.148,59.400000000000006,0.153,0.746,59.400000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.415,0.844,162.0,0.034,0.385,10.8,0.0,0.0,0.0,0.049,0.842,21.6,0.0,0.0,0.0,0.07,0.333,27.0
Isaiah Canaan,0.111,0.722,100.10000000000001,0.184,1.081,161.70000000000002,0.203,0.758,177.1,0.0,0.0,0.0,0.0,0.0,0.0,0.279,1.074,246.4,0.089,1.013,77.0,0.023,0.75,23.099999999999998,0.056,1.061,46.199999999999996,0.0,0.0,0.0,0.041,0.694,38.5
Isaiah Thomas,0.08,0.966,147.6,0.228,1.079,418.2,0.31,0.857,565.8000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.133,1.078,246.0,0.093,0.93,172.20000000000002,0.017,1.219,32.800000000000004,0.086,1.051,155.79999999999998,0.009,1.235,16.400000000000002,0.044,0.914,82.0
Ish Smith,0.103,0.621,95.0,0.197,0.945,180.0,0.442,0.71,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136,0.992,125.0,0.041,0.895,40.0,0.0,0.0,0.0,0.013,0.833,10.0,0.013,0.75,10.0,0.043,0.6,40.0
J.J. Barea,0.089,0.688,74.0,0.086,1.041,74.0,0.528,0.87,451.4,0.0,0.0,0.0,0.0,0.0,0.0,0.172,1.243,148.0,0.051,0.955,44.4,0.012,1.6,7.4,0.017,0.867,14.8,0.0,0.0,0.0,0.037,0.375,29.6
JJ Hickson,0.0,0.0,0.0,0.086,1.0,14.0,0.0,0.0,0.0,0.276,1.095,42.0,0.092,0.786,14.0,0.086,0.462,14.0,0.0,0.0,0.0,0.243,0.973,38.0,0.0,0.0,0.0,0.118,1.0,18.0,0.072,0.182,12.0
JJ Redick,0.025,0.846,22.5,0.122,1.307,127.5,0.055,0.86,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,1.52,172.5,0.185,0.959,195.0,0.014,1.0,15.0,0.387,1.124,405.0,0.0,0.0,0.0,0.036,1.184,37.5
JR Smith,0.128,0.733,123.2,0.153,1.139,146.29999999999998,0.079,0.676,77.0,0.0,0.0,0.0,0.013,0.417,15.4,0.337,1.183,315.7,0.046,1.14,46.199999999999996,0.018,0.941,15.4,0.166,1.077,154.0,0.0,0.0,0.0,0.047,0.568,46.199999999999996
JaKarr Sampson,0.043,0.231,14.1,0.234,0.9,70.5,0.057,0.471,18.8,0.0,0.0,0.0,0.0,0.0,0.0,0.261,0.551,79.89999999999999,0.087,1.231,28.2,0.161,1.083,47.0,0.0,0.0,0.0,0.067,1.05,18.8,0.054,0.563,14.1
JaMychal Green,0.033,0.762,23.4,0.087,1.164,54.599999999999994,0.0,0.0,0.0,0.148,0.894,93.6,0.139,0.841,85.80000000000001,0.18,0.763,117.0,0.0,0.0,0.0,0.159,1.178,101.4,0.0,0.0,0.0,0.18,1.009,117.0,0.066,0.429,39.0
JaVale McGee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227,1.154,37.400000000000006,0.076,0.385,13.600000000000001,0.058,1.0,10.2,0.0,0.0,0.0,0.291,1.3,51.0,0.0,0.0,0.0,0.198,0.941,34.0,0.081,0.214,13.600000000000001
Jabari Parker,0.091,0.716,98.8,0.182,1.212,205.20000000000002,0.06,0.701,68.4,0.049,0.727,53.199999999999996,0.071,1.0,76.0,0.225,0.813,250.79999999999998,0.018,0.6,22.8,0.172,1.182,190.0,0.024,1.0,30.400000000000002,0.063,1.2,68.4,0.045,0.48,53.199999999999996
Jae Crowder,0.021,0.667,21.9,0.207,1.164,204.39999999999998,0.073,0.781,73.0,0.038,1.237,36.5,0.035,0.943,36.5,0.33,1.027,328.5,0.065,0.985,65.7,0.056,1.464,58.400000000000006,0.074,1.041,73.0,0.035,1.086,36.5,0.066,0.697,65.7
Jahlil Okafor,0.19,0.866,185.5,0.066,1.338,63.599999999999994,0.0,0.0,0.0,0.131,1.015,127.19999999999999,0.32,0.851,312.70000000000005,0.046,0.911,42.400000000000006,0.0,0.0,0.0,0.111,0.89,111.30000000000001,0.0,0.0,0.0,0.085,1.298,84.80000000000001,0.04,0.487,37.099999999999994
Jamal Crawford,0.224,1.004,260.7,0.118,1.152,134.29999999999998,0.296,0.817,347.6,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1.071,213.3,0.088,0.824,102.7,0.0,0.0,0.0,0.033,0.795,39.5,0.009,1.273,7.9,0.041,0.75,47.4
Jameer Nelson,0.078,1.0,31.200000000000003,0.093,0.917,35.1,0.47,0.665,183.3,0.0,0.0,0.0,0.0,0.0,0.0,0.207,0.775,81.9,0.072,0.964,27.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.467,15.600000000000001
James Anderson,0.0,0.0,0.0,0.265,0.581,61.199999999999996,0.167,0.692,40.800000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.329,0.766,76.5,0.077,0.667,20.400000000000002,0.0,0.0,0.0,0.043,1.1,10.200000000000001,0.0,0.0,0.0,0.0,0.0,0.0
James Ennis III,0.0,0.0,0.0,0.194,1.64,25.2,0.132,0.824,17.099999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.31,1.05,39.6,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.8,9.9,0.101,0.846,12.6,0.0,0.0,0.0
James Harden,0.242,0.926,565.8000000000001,0.21,1.073,492.0,0.259,0.97,606.8000000000001,0.0,0.0,0.0,0.048,0.911,114.8,0.082,1.267,188.6,0.037,0.954,90.2,0.017,1.205,41.0,0.034,1.038,82.0,0.012,0.724,32.800000000000004,0.056,0.809,131.20000000000002
James Johnson,0.173,0.839,57.0,0.154,0.92,51.300000000000004,0.065,0.857,22.8,0.0,0.0,0.0,0.056,0.833,17.099999999999998,0.306,0.859,96.89999999999999,0.0,0.0,0.0,0.065,1.333,22.8,0.04,0.615,11.4,0.052,1.412,17.099999999999998,0.043,0.143,11.4
Jared Dudley,0.0,0.0,0.0,0.204,1.097,121.5,0.0,0.0,0.0,0.135,0.951,81.0,0.0,0.0,0.0,0.433,1.11,267.3,0.0,0.0,0.0,0.067,1.366,40.5,0.056,0.765,32.4,0.03,1.0,16.2,0.041,0.52,24.3
Jared Sullinger,0.058,0.579,56.699999999999996,0.069,0.985,64.8,0.0,0.0,0.0,0.168,0.873,162.0,0.163,0.825,162.0,0.209,0.824,202.5,0.0,0.0,0.0,0.089,1.046,89.10000000000001,0.048,0.851,48.6,0.125,1.081,121.5,0.065,0.313,64.8
Jarell Martin,0.074,0.833,10.8,0.104,1.176,16.2,0.0,0.0,0.0,0.147,0.708,24.3,0.092,0.8,16.2,0.147,0.75,24.3,0.0,0.0,0.0,0.166,1.259,27.0,0.0,0.0,0.0,0.172,1.214,27.0,0.08,0.462,13.5
Jarrett Jack,0.101,0.66,51.2,0.109,0.815,54.4,0.439,0.829,217.6,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.89,89.6,0.047,0.783,22.4,0.0,0.0,0.0,0.028,0.429,12.8,0.0,0.0,0.0,0.071,0.771,35.2
Jason Smith,0.0,0.0,0.0,0.046,1.222,30.400000000000002,0.0,0.0,0.0,0.404,1.004,235.6,0.024,0.357,15.200000000000001,0.27,0.931,159.6,0.0,0.0,0.0,0.063,1.054,38.0,0.037,0.727,22.8,0.046,1.0,30.400000000000002,0.097,0.456,60.800000000000004
Jason Terry,0.034,0.467,14.4,0.197,1.151,86.39999999999999,0.14,0.82,57.6,0.0,0.0,0.0,0.0,0.0,0.0,0.442,0.99,194.4,0.055,1.0,21.599999999999998,0.0,0.0,0.0,0.043,1.211,21.599999999999998,0.0,0.0,0.0,0.066,0.552,28.8
Jason Thompson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,1.0,13.299999999999999,0.0,0.0,0.0,0.256,0.952,20.900000000000002,0.0,0.0,0.0,0.159,1.615,13.299999999999999,0.0,0.0,0.0,0.171,1.071,13.299999999999999,0.0,0.0,0.0
Jeff Green,0.096,1.03,63.599999999999994,0.141,1.186,95.4,0.186,0.875,127.19999999999999,0.075,1.083,24.3,0.084,0.845,58.300000000000004,0.179,0.764,121.89999999999999,0.041,0.786,26.5,0.077,1.302,53.0,0.058,0.925,42.400000000000006,0.051,1.057,37.099999999999994,0.055,0.526,37.099999999999994
Jeff Teague,0.139,0.834,189.6,0.174,1.107,229.1,0.406,0.785,545.1,0.0,0.0,0.0,0.01,1.077,15.8,0.103,1.348,134.29999999999998,0.055,0.784,71.10000000000001,0.016,1.333,23.7,0.033,0.705,47.4,0.0,0.0,0.0,0.058,0.795,79.0
Jeff Withey,0.0,0.0,0.0,0.06,1.385,15.299999999999999,0.0,0.0,0.0,0.18,1.077,40.800000000000004,0.0,0.0,0.0,0.078,0.706,15.299999999999999,0.0,0.0,0.0,0.373,1.136,81.60000000000001,0.0,0.0,0.0,0.171,1.027,35.699999999999996,0.115,0.56,25.5
Jerami Grant,0.119,0.824,100.10000000000001,0.16,1.116,138.6,0.027,0.652,23.099999999999998,0.105,0.6,92.39999999999999,0.057,0.878,46.199999999999996,0.249,0.846,215.6,0.028,0.917,23.099999999999998,0.126,1.074,107.8,0.024,0.81,23.099999999999998,0.06,0.904,53.9,0.045,0.359,38.5
Jeremy Lamb,0.069,0.805,39.6,0.119,1.042,72.60000000000001,0.243,0.966,145.20000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.955,112.2,0.059,0.686,33.0,0.08,1.396,46.199999999999996,0.159,1.032,92.39999999999999,0.047,1.179,26.400000000000002,0.028,0.235,19.8
Jeremy Lin,0.074,0.787,78.0,0.132,1.007,132.6,0.327,0.789,335.4,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.86,218.39999999999998,0.073,0.905,70.2,0.042,1.442,46.8,0.071,1.181,70.2,0.0,0.0,0.0,0.055,0.786,54.599999999999994
Jerian Grant,0.096,0.784,53.199999999999996,0.157,1.06,83.60000000000001,0.35,0.724,182.4,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.824,98.8,0.049,1.038,22.8,0.038,1.6,22.8,0.047,0.44,22.8,0.0,0.0,0.0,0.06,0.219,30.400000000000002
Jerryd Bayless,0.072,0.974,41.6,0.156,1.047,83.2,0.211,0.791,114.4,0.0,0.0,0.0,0.0,0.0,0.0,0.299,1.239,161.20000000000002,0.09,0.592,46.800000000000004,0.026,0.929,15.6,0.086,1.234,46.800000000000004,0.0,0.0,0.0,0.048,0.423,26.0
Jimmy Butler,0.123,0.905,167.5,0.121,1.078,167.5,0.317,0.894,435.5,0.009,1.167,13.4,0.057,0.859,80.39999999999999,0.106,0.959,147.4,0.055,1.066,73.7,0.092,1.532,127.3,0.049,1.044,67.0,0.027,1.216,40.199999999999996,0.044,0.783,60.300000000000004
Joakim Noah,0.0,0.0,0.0,0.069,0.571,14.5,0.0,0.0,0.0,0.099,0.6,20.299999999999997,0.049,0.6,8.7,0.079,0.688,17.4,0.0,0.0,0.0,0.143,1.138,29.0,0.0,0.0,0.0,0.296,0.733,60.900000000000006,0.212,0.093,43.5
Joe Ingles,0.044,0.813,16.2,0.108,1.154,40.5,0.155,0.571,56.699999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.448,1.228,162.0,0.146,0.623,56.699999999999996,0.0,0.0,0.0,0.03,1.091,8.1,0.0,0.0,0.0,0.047,0.118,16.2
Joe Johnson,0.143,0.8,108.3,0.109,1.012,85.5,0.239,0.707,182.4,0.0,0.0,0.0,0.122,0.83,91.2,0.236,1.077,182.4,0.019,0.867,17.099999999999998,0.0,0.0,0.0,0.061,1.085,45.6,0.014,0.636,11.4,0.036,0.286,28.5
Joffrey Lauvergne,0.03,0.286,12.0,0.081,1.368,36.0,0.0,0.0,0.0,0.246,1.104,114.0,0.141,1.03,66.0,0.191,0.798,90.0,0.0,0.0,0.0,0.131,1.262,60.0,0.0,0.0,0.0,0.096,1.133,48.0,0.073,0.441,36.0
John Henson,0.0,0.0,0.0,0.062,1.04,22.8,0.0,0.0,0.0,0.219,1.09,91.2,0.14,0.719,57.0,0.034,0.643,11.4,0.0,0.0,0.0,0.296,1.175,119.7,0.0,0.0,0.0,0.143,1.19,57.0,0.094,0.237,39.9
John Jenkins,0.0,0.0,0.0,0.212,0.875,24.200000000000003,0.265,0.8,30.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.168,1.263,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.115,1.385,13.2,0.0,0.0,0.0,0.0,0.0,0.0
John Wall,0.112,0.76,200.20000000000002,0.235,1.019,423.5,0.402,0.727,723.8000000000001,0.0,0.0,0.0,0.009,0.688,15.4,0.128,1.009,231.0,0.025,0.689,46.199999999999996,0.009,0.938,15.4,0.016,0.786,30.8,0.01,0.611,15.4,0.054,0.74,92.39999999999999
Johnny O'Bryant III,0.0,0.0,0.0,0.063,1.25,13.200000000000001,0.0,0.0,0.0,0.133,0.706,33.0,0.07,1.0,19.8,0.27,0.609,66.0,0.0,0.0,0.0,0.203,1.0,52.800000000000004,0.0,0.0,0.0,0.137,0.771,33.0,0.066,0.235,19.8
Jon Leuer,0.079,0.891,46.9,0.106,1.145,60.300000000000004,0.0,0.0,0.0,0.235,1.182,134.0,0.075,0.886,46.9,0.236,0.812,140.70000000000002,0.019,0.818,13.4,0.089,1.019,53.6,0.0,0.0,0.0,0.084,1.204,46.9,0.063,0.324,40.199999999999996
