PLAYER_NAME,total_poss,iso_ppp,iso_poss,tr_ppp,tr_poss,prb_ppp,prb_poss,prr_ppp,prr_poss,pu_ppp,pu_poss,su_ppp,su_poss,ho_ppp,ho_poss,cut_ppp,cut_poss,os_ppp,os_poss,putback_ppp,putback_poss,misc_ppp,misc_poss
Frank Kaminsky,845.3,0.722,55.3,1.256,79.0,1.0,7.9,1.06,165.9,0.897,86.9,0.942,292.3,0.909,7.9,1.219,31.6,1.149,63.2,1.824,15.8,0.575,39.5
Frank Mason,478.4,0.816,46.800000000000004,0.922,104.0,0.8,197.6,0.0,0.0,0.0,0.0,0.762,62.4,1.03,31.2,0.0,0.0,0.0,0.0,1.077,15.6,0.286,20.8
Frank Ntilikina,631.8,0.515,31.200000000000003,0.697,85.80000000000001,0.672,257.4,0.0,0.0,0.0,0.0,1.016,124.80000000000001,0.674,46.8,0.0,0.0,0.462,23.4,1.0,7.800000000000001,0.259,54.599999999999994
Fred VanVleet,646.0,0.782,53.199999999999996,1.187,121.60000000000001,0.839,220.4,0.0,0.0,0.0,0.0,1.146,167.20000000000002,0.892,38.0,0.0,0.0,0.875,22.8,0.0,0.0,0.846,22.8
Garrett Temple,572.0,1.086,32.5,0.989,91.0,0.735,110.5,0.0,0.0,0.0,0.0,1.179,162.5,0.927,39.0,0.909,32.5,0.81,58.5,0.933,13.0,0.323,32.5
Gary Harris,1092.1000000000001,0.784,40.199999999999996,1.271,207.70000000000002,0.896,154.1,0.0,0.0,0.0,0.0,1.123,254.6,0.976,247.9,1.422,67.0,1.0,73.7,1.583,13.4,0.667,33.5
Gary Payton II,25.3,0.0,0.0,0.727,11.0,0.571,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
George Hill,417.09999999999997,1.0,30.099999999999998,1.255,55.9,0.849,146.2,0.0,0.0,0.0,0.0,1.369,64.5,1.333,34.4,1.2,12.9,0.765,34.4,1.2,8.6,0.655,30.099999999999998
Gerald Green,446.9,0.875,24.599999999999998,1.182,86.10000000000001,1.228,57.4,0.0,0.0,0.0,0.0,1.143,155.79999999999998,0.848,32.800000000000004,1.0,8.200000000000001,0.815,65.60000000000001,0.0,0.0,0.824,16.400000000000002
Giannis Antetokounmpo,1905.0,0.842,262.5,1.202,420.0,0.921,217.5,1.145,112.5,0.881,232.5,0.921,240.0,1.162,37.5,1.338,157.5,1.435,22.5,1.456,112.5,0.782,90.0
Glenn Robinson III,85.10000000000001,0.0,0.0,0.8,16.099999999999998,0.2,9.200000000000001,0.0,0.0,0.0,0.0,1.361,36.800000000000004,0.0,0.0,1.077,13.799999999999999,0.6,9.200000000000001,0.0,0.0,0.0,0.0
Goran Dragic,1357.5,0.932,75.0,1.168,217.5,0.853,540.0,0.0,0.0,0.929,15.0,1.117,187.5,0.849,157.5,1.047,45.0,0.889,37.5,0.679,30.0,0.904,52.5
Gorgui Dieng,489.8,0.0,0.0,1.211,39.5,0.0,0.0,0.899,118.5,0.742,31.6,0.961,158.0,0.0,0.0,1.214,55.3,0.0,0.0,1.022,47.4,0.439,39.5
Greg Monroe,281.4,1.048,20.8,1.063,16.0,0.0,0.0,1.184,38.0,0.796,93.60000000000001,1.214,13.0,0.0,0.0,1.314,36.0,0.0,0.0,1.405,38.0,0.5,26.0
Harrison Barnes,1455.3,0.959,315.7,1.03,100.10000000000001,0.952,146.29999999999998,0.958,69.3,0.939,246.4,1.004,261.8,1.04,23.099999999999998,1.481,53.9,0.921,154.0,1.225,38.5,0.674,46.199999999999996
Hassan Whiteside,734.4,0.64,27.0,1.125,32.4,0.0,0.0,1.068,162.0,0.929,156.6,0.737,37.8,0.0,0.0,1.286,118.80000000000001,0.0,0.0,1.207,140.4,0.475,59.400000000000006
Ian Clark,555.0,0.462,14.8,0.947,111.0,0.954,133.20000000000002,0.0,0.0,0.0,0.0,0.963,162.8,0.935,29.6,0.969,29.6,0.875,59.2,0.0,0.0,0.611,14.8
Ian Mahinmi,392.70000000000005,0.0,0.0,0.897,30.8,0.0,0.0,0.855,61.6,0.643,15.4,0.846,15.4,0.0,0.0,1.152,123.2,0.0,0.0,1.216,84.7,0.154,61.6
Iman Shumpert,53.2,1.0,18.2,0.0,0.0,0.412,16.8,0.0,0.0,0.0,0.0,0.444,18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Canaan,180.50000000000003,1.2,20.900000000000002,1.304,22.8,0.741,81.7,0.0,0.0,0.0,0.0,0.857,34.2,1.083,11.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5
Isaiah Hicks,81.0,0.0,0.0,1.25,12.6,0.0,0.0,1.05,19.8,1.0,12.6,0.533,14.4,0.0,0.0,0.905,21.599999999999998,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Taylor,515.9000000000001,0.694,33.5,1.01,93.8,0.797,234.5,0.0,0.0,0.0,0.0,0.684,93.8,0.952,20.099999999999998,0.0,0.0,1.136,20.099999999999998,0.0,0.0,0.478,20.099999999999998
Isaiah Thomas,310.3,0.826,23.799999999999997,1.014,69.69999999999999,0.822,118.5,0.0,0.0,0.0,0.0,0.9,40.5,0.792,23.799999999999997,0.0,0.0,1.0,15.3,0.0,0.0,0.632,18.700000000000003
Isaiah Whitehead,108.8,0.882,17.6,0.813,16.0,0.926,54.4,0.0,0.0,0.0,0.0,0.8,20.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ish Smith,943.0000000000001,1.0,65.60000000000001,1.045,246.0,0.837,352.59999999999997,0.0,0.0,0.0,0.0,0.886,131.20000000000002,0.824,73.8,1.556,24.599999999999998,0.0,0.0,0.6,8.200000000000001,0.953,41.0
Ivan Rabb,190.79999999999998,0.0,0.0,1.2,21.599999999999998,0.0,0.0,1.243,36.0,0.767,28.8,0.833,10.799999999999999,0.0,0.0,1.026,39.6,0.0,0.0,1.265,32.4,0.318,21.599999999999998
J.J. Barea,855.5999999999999,0.631,62.1,1.04,96.6,0.84,427.8,0.0,0.0,0.0,0.0,1.218,117.3,0.918,82.8,0.0,0.0,1.5,34.5,0.0,0.0,0.378,34.5
JJ Redick,1036.0,0.0,0.0,1.231,175.0,1.076,119.0,0.944,21.0,0.0,0.0,1.2,189.0,0.984,252.0,1.324,35.0,1.158,182.0,0.0,0.0,0.846,63.0
JR Smith,696.0,0.928,72.0,1.296,128.0,0.87,72.0,1.0,16.0,0.0,0.0,1.0,200.0,0.604,56.0,0.917,16.0,0.929,96.0,0.0,0.0,0.372,40.0
JaKarr Sampson,79.19999999999999,0.0,0.0,0.929,13.2,0.0,0.0,0.0,0.0,0.909,11.0,1.118,17.6,0.0,0.0,1.474,19.8,0.0,0.0,1.294,17.6,0.0,0.0
JaMychal Green,605.0,0.591,22.0,1.209,66.0,0.0,0.0,0.804,49.5,0.787,60.50000000000001,0.915,165.0,0.0,0.0,1.122,99.0,0.0,0.0,1.087,104.5,0.263,38.5
Jabari Parker,390.59999999999997,0.711,37.199999999999996,1.16,74.39999999999999,1.0,55.800000000000004,1.2,18.599999999999998,1.0,12.4,1.01,96.10000000000001,0.667,12.4,1.0,43.4,0.0,0.0,0.696,21.7,0.421,18.599999999999998
Jack Cooley,13.299999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692,13.299999999999999,0.0,0.0
Jae Crowder,518.1,0.5,10.8,0.968,95.4,0.385,37.8,0.829,42.400000000000006,0.667,15.899999999999999,1.012,174.89999999999998,0.72,24.3,1.298,47.7,1.04,26.5,1.682,21.200000000000003,0.524,21.200000000000003
Jahlil Okafor,140.4,0.929,13.0,0.0,0.0,0.0,0.0,1.333,36.4,0.756,41.6,0.917,13.0,0.0,0.0,1.333,23.400000000000002,0.0,0.0,1.154,13.0,0.0,0.0
Jakob Poeltl,500.19999999999993,0.0,0.0,1.511,41.0,0.0,0.0,1.151,123.0,0.688,16.400000000000002,0.786,16.400000000000002,0.0,0.0,1.265,147.6,0.0,0.0,1.265,98.39999999999999,0.3,57.4
Jalen Jones,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.069,28.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,1.5,9.600000000000001,0.0,0.0
Jamal Crawford,864.0,0.874,176.0,0.883,120.0,0.9,272.0,0.0,0.0,0.0,0.0,1.07,184.0,0.922,48.0,0.0,0.0,1.103,32.0,0.0,0.0,0.686,32.0
Jamal Murray,1320.3000000000002,0.824,137.7,1.05,178.20000000000002,0.859,340.2,0.0,0.0,0.0,0.0,1.183,234.9,0.955,153.9,1.261,72.9,1.216,97.2,1.533,32.4,0.644,72.9
Jameer Nelson,266.6,1.235,17.2,0.878,43.0,0.69,86.0,0.0,0.0,0.0,0.0,0.873,73.1,0.654,25.8,0.0,0.0,0.0,0.0,0.0,0.0,0.65,21.5
Jamel Artis,57.0,0.0,0.0,0.0,0.0,0.4,10.5,0.0,0.0,0.0,0.0,0.889,36.0,0.0,0.0,1.2,10.5,0.0,0.0,0.0,0.0,0.0,0.0
James Ennis III,313.2,0.0,0.0,1.424,67.5,0.8,31.499999999999996,0.0,0.0,0.0,0.0,0.966,90.0,1.091,32.4,1.3,31.499999999999996,1.3,10.8,1.154,27.0,0.435,22.5
James Harden,2059.2,1.22,720.0,1.089,237.6,0.909,734.4,0.0,0.0,0.861,36.0,0.886,108.0,1.076,64.8,1.65,21.599999999999998,1.95,21.599999999999998,0.857,14.4,0.728,100.8
James Johnson,824.9,0.89,116.80000000000001,0.99,94.9,0.708,109.5,1.125,58.400000000000006,0.882,36.5,1.019,211.7,0.966,29.200000000000003,1.459,58.400000000000006,1.0,14.600000000000001,1.286,21.9,0.563,73.0
James Webb III,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.444,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jamil Wilson,85.5,0.0,0.0,1.0,13.5,0.0,0.0,2.083,12.0,0.0,0.0,1.041,49.5,0.0,0.0,0.0,0.0,1.4,10.5,0.0,0.0,0.0,0.0
Jared Dudley,144.0,0.0,0.0,0.686,33.599999999999994,0.0,0.0,0.615,14.399999999999999,0.0,0.0,1.205,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,24.0
Jarell Martin,627.8,0.833,21.9,0.983,116.80000000000001,0.714,29.200000000000003,0.953,43.8,0.714,21.9,0.812,204.39999999999998,0.727,14.600000000000001,1.171,73.0,0.0,0.0,1.048,58.400000000000006,0.349,43.8
Jarrett Allen,532.8000000000001,0.0,0.0,1.1,28.8,0.0,0.0,1.157,194.4,0.0,0.0,1.0,21.599999999999998,0.0,0.0,1.277,158.4,0.0,0.0,1.027,72.0,0.351,57.6
Jarrett Jack,576.6,0.757,37.199999999999996,0.707,80.60000000000001,0.858,297.59999999999997,0.0,0.0,0.0,0.0,0.854,86.8,0.583,12.4,0.0,0.0,1.0,12.4,0.0,0.0,0.38,49.6
Jason Terry,153.00000000000003,0.0,0.0,1.021,45.9,0.0,0.0,0.0,0.0,0.0,0.0,0.987,76.5,0.571,15.299999999999999,0.0,0.0,0.929,15.299999999999999,0.0,0.0,0.0,0.0
Jawun Evans,302.40000000000003,0.762,19.200000000000003,0.746,67.19999999999999,0.682,86.4,0.0,0.0,0.0,0.0,0.791,86.4,0.478,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,19.200000000000003
Jaylen Brown,1029.0,0.985,70.0,1.016,245.0,0.732,84.0,0.0,0.0,0.794,63.0,1.143,287.0,0.755,56.0,1.145,84.0,1.0,56.0,1.024,42.0,0.585,42.0
Jaylen Morris,16.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,16.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jayson Tatum,1064.0,0.823,112.0,1.221,200.0,0.939,128.0,1.0,24.0,0.909,48.0,1.168,288.0,0.837,88.0,1.394,32.0,1.0,88.0,1.045,24.0,0.485,32.0
Jeff Green,803.4,0.85,62.400000000000006,1.165,163.8,0.824,15.600000000000001,0.936,46.8,0.889,93.6,1.005,210.60000000000002,0.0,0.0,1.49,101.4,1.286,15.600000000000001,1.2,46.8,0.571,46.8
Jeff Teague,1050.0,0.981,154.0,0.953,175.0,0.844,462.0,0.0,0.0,0.8,7.0,1.14,133.0,1.348,21.0,0.0,0.0,0.8,7.0,0.0,0.0,0.645,91.0
Jerami Grant,607.5,0.923,24.3,1.39,81.0,0.0,0.0,1.236,162.0,1.061,48.6,0.892,162.0,0.0,0.0,1.381,64.8,0.0,0.0,1.22,40.5,0.429,24.3
Jeremy Lamb,1000.0,0.88,80.0,1.27,120.0,0.92,352.0,0.0,0.0,0.0,0.0,1.076,168.0,1.064,48.0,1.723,48.0,0.946,112.0,0.923,24.0,0.523,48.0
Jeremy Lin,14.0,0.0,0.0,0.0,0.0,1.143,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jerian Grant,651.1999999999999,0.71,66.60000000000001,1.306,81.4,0.97,266.40000000000003,0.0,0.0,0.0,0.0,0.81,140.6,0.938,29.6,0.0,0.0,1.231,14.8,0.0,0.0,0.592,51.8
Jerryd Bayless,328.0,0.6,16.0,1.06,84.0,0.72,24.0,0.0,0.0,0.0,0.0,0.945,112.0,0.464,28.0,1.276,28.0,1.133,16.0,0.0,0.0,0.889,20.0
Jimmy Butler,1203.6,0.929,153.4,1.4,147.5,0.912,377.6,1.143,11.8,0.89,100.3,1.183,141.6,1.123,70.8,1.547,64.9,1.179,29.5,1.273,41.3,0.821,64.9
Jodie Meeks,461.99999999999994,0.0,0.0,1.226,84.7,0.787,46.199999999999996,0.0,0.0,0.0,0.0,1.007,138.6,0.696,46.199999999999996,1.2,7.7,0.968,123.2,0.0,0.0,0.833,15.4
Joe Harris,748.8000000000002,0.0,0.0,1.215,124.80000000000001,1.021,46.8,0.0,0.0,0.0,0.0,1.187,249.60000000000002,1.094,85.80000000000001,1.185,54.599999999999994,1.107,124.80000000000001,1.0,31.200000000000003,0.323,31.200000000000003
Joe Ingles,910.1999999999999,0.898,49.199999999999996,1.447,114.8,0.735,221.4,0.0,0.0,0.0,0.0,1.115,246.0,0.899,82.0,1.667,16.400000000000002,1.184,139.4,0.0,0.0,0.447,41.0
Joe Johnson,235.8,0.789,38.4,0.813,16.099999999999998,0.786,28.8,0.909,9.6,1.114,43.699999999999996,0.94,83.2,0.0,0.0,0.0,0.0,1.188,16.0,0.0,0.0,0.0,0.0
Joe Young,212.00000000000003,0.667,15.899999999999999,0.595,42.400000000000006,0.984,63.599999999999994,0.0,0.0,0.0,0.0,1.034,58.300000000000004,1.261,21.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.667,10.600000000000001
Joel Embiid,1499.4000000000003,0.818,100.80000000000001,1.093,107.1,0.963,25.200000000000003,0.992,126.0,0.966,592.2,0.861,170.10000000000002,0.765,18.9,1.402,113.4,1.0,31.5,1.194,100.80000000000001,0.459,113.4
John Collins,725.1999999999999,0.842,22.2,1.358,66.60000000000001,0.0,0.0,1.133,162.8,0.657,37.0,0.847,74.0,0.0,0.0,1.298,170.2,0.0,0.0,1.173,111.0,0.354,81.4
John Henson,646.0,0.0,0.0,1.032,60.800000000000004,0.0,0.0,1.138,106.39999999999999,1.023,45.6,0.69,45.6,0.0,0.0,1.206,235.6,0.0,0.0,1.022,91.2,0.203,60.800000000000004
John Wall,926.6000000000001,0.948,213.20000000000002,0.947,225.5,0.704,274.7,0.0,0.0,0.731,24.599999999999998,1.018,110.7,1.0,16.400000000000002,0.0,0.0,0.0,0.0,1.4,8.200000000000001,0.519,53.300000000000004
Johnathan Motley,84.7,0.0,0.0,1.2,9.9,0.0,0.0,0.938,16.5,1.0,17.6,1.294,16.5,0.0,0.0,0.923,13.2,0.0,0.0,1.182,11.0,0.0,0.0
Johnny O'Bryant III,194.4,0.833,10.799999999999999,0.769,14.4,0.0,0.0,0.892,36.0,0.417,36.0,0.957,46.800000000000004,0.0,0.0,1.32,25.2,0.0,0.0,1.273,10.799999999999999,0.615,14.4
Jon Leuer,10.4,0.0,0.0,1.2,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jonas Jerebko,370.00000000000006,0.0,0.0,1.103,66.60000000000001,0.0,0.0,0.844,29.6,0.0,0.0,1.124,192.4,0.0,0.0,1.263,37.0,0.0,0.0,1.269,29.6,0.75,14.8
Jonas Valanciunas,885.4999999999999,1.115,23.099999999999998,1.098,38.5,0.0,0.0,1.163,231.0,1.092,154.0,1.167,69.3,0.0,0.0,1.244,169.4,0.0,0.0,1.177,130.9,0.329,69.3
Jonathan Isaac,153.9,0.0,0.0,1.208,24.3,0.0,0.0,0.154,13.5,0.333,10.8,0.768,70.2,0.0,0.0,1.28,24.3,0.0,0.0,0.0,0.0,0.583,10.8
Jonathon Simmons,1014.3000000000001,0.807,82.8,1.253,151.8,0.794,324.3,0.0,0.0,0.889,34.5,1.057,213.9,0.716,69.0,1.419,27.6,0.974,41.4,1.2,34.5,0.571,34.5
Jordan Bell,245.09999999999997,0.9,11.4,1.304,45.6,0.0,0.0,0.742,28.5,0.556,17.099999999999998,0.846,11.4,0.0,0.0,1.479,68.39999999999999,0.0,0.0,1.056,34.199999999999996,0.074,28.5
Jordan Clarkson,800.3,0.986,74.19999999999999,1.047,127.19999999999999,0.842,286.20000000000005,0.0,0.0,0.0,0.0,0.969,95.4,0.917,58.300000000000004,1.143,37.099999999999994,0.953,63.599999999999994,1.179,26.5,0.7,31.799999999999997
Jordan Crawford,12.0,0.0,0.0,0.0,0.0,0.833,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Mickey,89.7,0.0,0.0,0.0,0.0,0.0,0.0,1.208,23.0,0.0,0.0,0.45,20.7,0.0,0.0,1.278,18.400000000000002,0.0,0.0,1.077,13.799999999999999,0.357,13.799999999999999
Jose Calderon,216.6,0.0,0.0,1.167,28.5,0.879,91.2,0.0,0.0,0.0,0.0,1.439,68.39999999999999,1.273,11.4,0.0,0.0,0.0,0.0,0.0,0.0,0.375,17.099999999999998
Josh Gray,27.0,0.0,0.0,0.0,0.0,0.63,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Hart,466.19999999999993,0.692,12.600000000000001,1.185,144.89999999999998,0.667,37.8,0.0,0.0,0.0,0.0,1.149,163.8,1.038,25.200000000000003,1.12,25.200000000000003,1.182,12.600000000000001,0.882,18.9,0.72,25.200000000000003
Josh Huestis,186.29999999999998,0.0,0.0,1.038,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.598,117.3,0.0,0.0,1.0,20.7,0.0,0.0,0.783,20.7,0.0,0.0
Josh Jackson,1201.1999999999998,0.667,77.0,0.987,308.0,0.694,215.6,0.0,0.0,0.765,15.4,0.74,207.9,0.723,115.5,1.386,69.3,0.811,77.0,1.0,69.3,0.636,46.199999999999996
Josh Magette,44.2,0.0,0.0,0.0,0.0,0.71,30.6,0.0,0.0,0.0,0.0,1.308,13.600000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Josh Richardson,1077.3000000000002,0.731,24.3,1.056,145.8,0.775,251.1,0.0,0.0,0.727,8.1,1.058,291.6,1.098,170.1,1.277,48.6,0.821,56.699999999999996,1.174,24.3,0.589,56.699999999999996
Jrue Holiday,1547.1,1.0,170.1,1.014,299.7,0.876,453.59999999999997,1.588,16.2,1.122,48.6,1.077,210.6,1.202,81.0,1.256,81.0,0.784,89.10000000000001,1.15,16.2,0.741,81.0
Juancho Hernangomez,70.0,0.0,0.0,0.929,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.721,42.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,0.0,0.0
Julius Randle,1287.4,0.845,106.60000000000001,1.111,254.20000000000002,1.056,16.400000000000002,1.157,155.79999999999998,0.886,270.59999999999997,0.899,131.20000000000002,0.917,8.200000000000001,1.352,123.0,0.0,0.0,1.254,131.20000000000002,0.424,90.2
Justin Anderson,227.99999999999997,0.0,0.0,1.36,49.4,0.789,19.0,0.0,0.0,0.0,0.0,0.923,79.8,0.833,19.0,1.55,19.0,0.8,15.200000000000001,0.8,15.200000000000001,0.5,11.4
Justin Holiday,928.8,1.0,14.4,0.921,136.79999999999998,0.462,108.0,0.0,0.0,0.0,0.0,1.071,309.59999999999997,1.126,151.20000000000002,1.157,50.4,0.816,86.39999999999999,0.609,21.599999999999998,0.673,50.4
Justin Jackson,462.40000000000003,0.0,0.0,1.124,88.4,0.8,34.0,0.0,0.0,0.0,0.0,0.94,170.0,0.795,40.8,1.275,54.400000000000006,0.636,40.8,1.294,20.4,0.25,13.600000000000001
Justise Winslow,618.8000000000001,0.542,27.200000000000003,0.954,108.80000000000001,0.906,88.4,0.889,20.4,0.25,13.600000000000001,0.973,190.39999999999998,0.455,34.0,1.059,54.400000000000006,0.0,0.0,0.897,27.200000000000003,0.423,54.400000000000006
Jusuf Nurkic,1248.2,0.536,31.6,0.98,47.4,0.0,0.0,1.023,347.6,0.77,276.5,0.714,94.8,0.0,0.0,1.146,205.4,0.0,0.0,1.076,142.20000000000002,0.417,102.7
Karl-Anthony Towns,1492.3999999999999,1.03,65.60000000000001,1.286,98.39999999999999,0.0,0.0,1.162,311.59999999999997,1.018,336.2,1.25,229.6,0.0,0.0,1.297,131.20000000000002,1.0,41.0,1.379,172.20000000000002,0.752,106.60000000000001
Kawhi Leonard,123.0,0.55,20.0,1.045,22.0,1.159,44.0,0.0,0.0,1.0,11.0,1.192,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kelly Olynyk,874.0,0.833,30.400000000000002,1.205,91.2,0.842,22.8,1.153,144.4,0.873,76.0,1.031,190.0,0.75,45.6,1.456,60.800000000000004,0.973,76.0,1.178,45.6,0.584,91.2
Kelly Oubre Jr.,963.9000000000001,0.794,32.4,1.306,186.29999999999998,0.707,113.39999999999999,0.0,0.0,0.0,0.0,0.981,356.40000000000003,0.614,89.10000000000001,1.159,40.5,0.915,56.699999999999996,1.349,40.5,0.511,48.6
Kemba Walker,1712.0,0.82,112.0,1.116,272.0,1.03,864.0,0.0,0.0,0.0,0.0,1.165,192.0,1.052,80.0,0.933,16.0,1.057,88.0,0.625,16.0,0.554,72.0
Kenneth Faried,182.39999999999998,0.0,0.0,1.25,32.0,0.0,0.0,1.304,22.4,0.609,22.4,0.0,0.0,0.0,0.0,1.205,38.4,0.0,0.0,0.75,48.0,0.25,19.2
Kent Bazemore,910.0,0.688,45.5,1.309,123.5,0.762,266.5,0.0,0.0,0.0,0.0,1.05,182.0,0.682,84.5,1.36,26.0,1.009,110.5,0.529,19.5,0.623,52.0
Kentavious Caldwell-Pope,962.0,1.032,29.6,1.158,244.2,0.586,111.0,0.0,0.0,0.0,0.0,1.107,222.0,0.833,66.60000000000001,1.256,44.4,0.983,177.6,1.31,29.6,0.5,37.0
Kevin Durant,1597.9999999999998,1.057,244.8,1.108,333.20000000000005,1.038,292.4,1.36,27.200000000000003,0.971,136.0,1.435,183.60000000000002,0.538,40.8,1.543,95.19999999999999,1.206,142.8,1.316,20.4,0.593,81.6
Kevin Love,920.4,0.857,29.5,1.192,123.9,0.0,0.0,1.119,106.2,0.983,182.9,1.271,218.3,0.0,0.0,1.329,76.7,0.8,47.2,1.101,70.8,0.609,64.9
Kevon Looney,257.4,0.6,13.200000000000001,1.269,26.400000000000002,0.0,0.0,1.033,33.0,0.857,13.200000000000001,1.071,26.400000000000002,0.0,0.0,1.205,79.2,0.0,0.0,1.19,39.6,0.208,26.400000000000002
Khem Birch,180.6,0.0,0.0,0.833,12.6,0.0,0.0,1.297,37.800000000000004,0.6,16.8,0.846,12.6,0.0,0.0,1.106,46.2,0.0,0.0,1.025,42.0,0.333,12.6
Khris Middleton,1590.8000000000002,0.879,147.6,1.062,287.0,1.034,319.8,1.452,41.0,0.984,123.0,1.079,328.0,0.989,90.2,1.097,32.800000000000004,0.8,131.20000000000002,1.3,16.400000000000002,0.743,73.8
Klay Thompson,1343.2,0.847,58.400000000000006,1.331,255.5,0.763,94.9,1.083,14.600000000000001,0.815,51.099999999999994,1.175,160.60000000000002,0.96,73.0,1.213,109.5,1.098,452.6,0.933,14.600000000000001,0.644,58.400000000000006
Kobi Simmons,236.8,0.714,12.8,1.019,54.4,0.667,70.4,0.0,0.0,0.0,0.0,0.766,48.0,0.533,16.0,1.176,16.0,0.0,0.0,0.0,0.0,0.421,19.2
Kosta Koufos,454.4,0.727,21.3,1.31,28.400000000000002,0.0,0.0,1.038,127.8,0.88,49.699999999999996,0.8,7.1000000000000005,0.0,0.0,1.181,113.60000000000001,0.0,0.0,1.11,71.0,0.395,35.5
Kris Dunn,868.4000000000001,0.836,67.60000000000001,0.835,124.8,0.792,416.0,0.0,0.0,0.848,31.2,0.825,119.6,0.722,15.6,1.357,15.6,0.9,10.4,1.0,15.6,0.5,52.0
Kristaps Porzingis,1097.6,0.703,93.1,1.133,83.3,0.4,14.7,1.011,186.2,0.963,274.4,1.028,142.1,1.182,9.8,1.344,58.8,1.107,132.3,0.683,39.2,0.758,63.7
Kyle Anderson,599.4,0.929,44.4,0.864,88.8,0.849,96.2,0.0,0.0,0.688,14.8,0.883,140.6,1.103,29.6,1.475,81.4,0.0,0.0,1.175,59.2,0.548,44.4
Kyle Collinsworth,102.30000000000001,0.0,0.0,1.0,13.200000000000001,0.75,36.300000000000004,0.0,0.0,0.0,0.0,0.692,26.400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.625,16.5,0.1,9.9
Kyle Korver,562.0999999999999,0.0,0.0,0.959,73.0,0.571,14.600000000000001,1.071,14.600000000000001,0.0,0.0,1.421,116.80000000000001,0.971,73.0,1.519,29.200000000000003,1.255,204.39999999999998,0.0,0.0,0.816,36.5
Kyle Kuzma,1262.7999999999997,1.123,84.7,0.98,300.3,0.767,69.3,0.988,84.7,1.014,69.3,0.973,331.09999999999997,0.939,30.8,1.216,77.0,0.824,107.8,1.203,61.6,0.612,46.199999999999996
Kyle Lowry,1224.6,1.147,78.0,1.159,257.4,0.895,327.6,0.0,0.0,1.091,7.800000000000001,1.102,241.8,0.962,101.4,1.25,23.4,1.253,85.80000000000001,0.655,31.200000000000003,0.559,70.2
Kyle O'Quinn,539.0,0.774,30.8,1.371,38.5,0.0,0.0,1.209,138.6,0.865,38.5,0.704,53.9,0.0,0.0,1.33,92.39999999999999,0.0,0.0,1.352,69.3,0.213,77.0
Kyrie Irving,1308.0,1.038,210.0,0.967,180.0,1.099,402.0,0.0,0.0,0.75,30.0,1.232,114.0,1.144,144.0,1.591,42.0,1.151,126.0,1.231,12.0,0.88,48.0
LaMarcus Aldridge,1620.0,0.72,52.5,1.358,52.5,0.0,0.0,1.078,270.0,0.99,705.0,1.007,150.0,0.0,0.0,1.294,120.0,0.811,37.5,1.377,165.0,0.746,67.5
Lance Stephenson,893.7999999999998,0.806,123.0,0.978,139.4,0.74,303.40000000000003,0.0,0.0,0.0,0.0,0.989,188.6,0.867,32.800000000000004,1.429,16.400000000000002,0.333,16.400000000000002,1.147,32.800000000000004,0.333,41.0
